cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,entry_kind,score_fold,source_entry_index,candidate_id
S4_CONFIRMATION,S5,920159,920159,2020-08-12T01:33:00,2020-08-12T01:33:00,2020-08-12T01:33:00,2020-08-12T01:33:00,943,1921.61,1923.11,1.5,1.5611428571428927,take_profit,False,1.5,39.0,True,5.0,0.7687802020793534,0.5432713428027431,0.5176453360667647,1.0,,11.998420835158688,6.518398198629072,857.030059654192,863.548457852821,True,S5_000351,1,secondary,1,2173510,S4_CONFIRMATION
S4_CONFIRMATION,S5,920185,920190,2020-08-12T01:59:00,2020-08-12T02:04:00,2020-08-12T01:59:00,2020-08-12T02:04:00,945,1926.93,1925.2900000000002,1.5,1.6399999999999377,stop_loss,False,-1.6399999999998727,45.0,True,5.0,-0.7846889952152735,-1.0239234449760461,-1.0478468899521234,1.0,,12.089678409939495,-12.378905166157775,863.548457852821,851.1695526866632,False,S5_000352,0,secondary,1,2173536,S4_CONFIRMATION
S4_CONFIRMATION,S5,920219,920226,2020-08-12T02:33:00,2020-08-12T02:40:00,2020-08-12T02:33:00,2020-08-12T02:40:00,947,1918.47,1916.9134285714285,1.5,1.5565714285714942,stop_loss,False,-1.5565714285714876,33.0,True,5.0,-0.8250795093139507,-1.0265031046493973,-1.0530062092987982,1.0,live_post_loss_cap,11.916373737613286,-12.23219463782258,851.1695526866632,838.9373580488407,False,S5_000353,0,secondary,1,2173570,S4_CONFIRMATION
S4_CONFIRMATION,S5,920246,920247,2020-08-12T03:00:00,2020-08-12T03:01:00,2020-08-12T03:00:00,2020-08-12T03:01:00,951,1909.0,1911.2842857142857,2.284285714285685,2.8114285714285354,take_profit,False,2.2842857142857156,26.0,True,5.0,0.7437209302325672,0.6427906976744265,0.6265116279069846,1.0,live_post_loss_cap,11.74512301268377,7.549655815594963,838.9373580488407,846.4870138644357,True,S5_000354,0,primary,1,2173597,S4_CONFIRMATION
S4_CONFIRMATION,S5,920250,920252,2020-08-12T03:04:00,2020-08-12T03:06:00,2020-08-12T03:04:00,2020-08-12T03:06:00,952,1913.84,1916.3081428571427,2.4681428571428508,3.037714285714278,take_profit,False,2.468142857142766,30.0,True,5.0,0.7394709809963792,0.6346087998630113,0.6196284882725303,1.0,live_post_loss_cap,11.8508181941021,7.520633511553873,846.4870138644357,854.0076473759896,True,S5_000355,0,primary,1,2173601,S4_CONFIRMATION
S4_CONFIRMATION,S5,920253,920269,2020-08-12T03:07:00,2020-08-12T03:23:00,2020-08-12T03:07:00,2020-08-12T03:23:00,952,1917.97,1920.331357142857,2.3613571428571487,2.9062857142857217,take_profit,False,2.3613571428570594,23.0,True,5.0,0.752915186298596,0.6636376059032241,0.6476951808326219,1.0,live_post_loss_cap,11.956107063263854,7.9345222673870515,854.0076473759896,861.9421696433766,True,S5_000356,1,primary,1,2173604,S4_CONFIRMATION
S4_CONFIRMATION,S5,920272,920280,2020-08-12T03:26:00,2020-08-12T03:34:00,2020-08-12T03:26:00,2020-08-12T03:34:00,955,1922.98,1924.606857142857,1.6268571428571414,2.0022857142857124,take_profit,False,1.626857142857034,25.0,True,5.0,0.7223138399086164,0.5891158188506435,0.5669161486743146,1.0,live_post_loss_cap,12.067190375007273,7.108972738999013,861.9421696433766,869.0511423823756,True,S5_000357,0,primary,1,2173623,S4_CONFIRMATION
S4_CONFIRMATION,S5,920284,920286,2020-08-12T03:38:00,2020-08-12T03:40:00,2020-08-12T03:38:00,2020-08-12T03:40:00,956,1921.68,1919.3634285714286,1.8822142857142632,2.3165714285714007,stop_loss,False,-2.3165714285714785,33.0,True,5.0,-0.8753103746086861,-1.0188923674835662,-1.037784734967103,1.0,live_post_loss_cap,12.16671599335326,-12.39657406296787,869.0511423823756,856.6545683194078,False,S5_000358,0,primary,1,2173635,S4_CONFIRMATION
S4_CONFIRMATION,S5,920304,920306,2020-08-12T03:58:00,2020-08-12T04:00:00,2020-08-12T03:58:00,2020-08-12T04:00:00,958,1924.61,1922.7665714285713,1.5,1.8434285714286098,stop_loss,False,-1.8434285714286034,44.0,True,5.0,-0.8073073073073077,-1.0218968968968938,-1.0437937937937902,1.0,live_post_loss_cap,11.993163956471708,-12.255777031094112,856.6545683194078,844.3987912883136,False,S5_000359,0,primary,1,2173655,S4_CONFIRMATION
S4_CONFIRMATION,S5,920337,920340,2020-08-12T04:31:00,2020-08-12T04:34:00,2020-08-12T04:31:00,2020-08-12T04:34:00,960,1915.25,1913.1677142857143,1.6918571428571243,2.0822857142856916,stop_loss,False,-2.0822857142857174,30.0,True,5.0,-0.874070520508525,-1.0209882465819253,-1.0419764931638396,1.0,live_post_loss_cap,11.821583078036392,-12.069697378666936,844.3987912883136,832.3290939096468,False,S5_000360,0,primary,1,2173688,S4_CONFIRMATION
S4_CONFIRMATION,S5,920365,920366,2020-08-12T04:59:00,2020-08-12T05:00:00,2020-08-12T04:59:00,2020-08-12T05:00:00,962,1889.48,1883.902857142857,4.531428571428588,5.577142857142878,stop_loss,False,-5.577142857142917,25.0,True,5.0,-0.9570973277764226,-1.0085805344447234,-1.0171610688894404,1.0,live_post_loss_cap,11.652607314735056,-11.752592913169975,832.3290939096468,820.5765009964767,False,S5_000361,0,primary,1,2173716,S4_CONFIRMATION
S4_CONFIRMATION,S5,920554,920564,2020-08-12T08:08:00,2020-08-12T08:18:00,2020-08-12T08:08:00,2020-08-12T08:18:00,973,1875.69,1878.8842857142859,3.194285714285702,3.9314285714285564,take_profit,False,3.1942857142857974,30.0,True,5.0,0.7548953409858428,0.6721809588116359,0.6603646185010349,0.5,live_rolling_pf,5.7440355069753375,3.861031294526763,820.5765009964767,824.4375322910035,True,S5_000362,0,primary,1,2173905,S4_CONFIRMATION
S4_CONFIRMATION,S5,920665,920666,2020-08-12T09:59:00,2020-08-12T10:00:00,2020-08-12T09:59:00,2020-08-12T10:00:00,974,1909.03,1913.5874285714285,4.557428571428586,5.609142857142875,take_profit,False,4.557428571428545,23.0,True,5.0,0.7804961589274285,0.7325439154474659,0.723981014826044,0.5,live_rolling_pf,5.771062726037025,4.227556885624089,824.4375322910035,828.6650891766276,True,S5_000363,0,primary,1,2174016,S4_CONFIRMATION
S4_CONFIRMATION,S5,920767,920771,2020-08-12T11:41:00,2020-08-12T11:45:00,2020-08-12T11:41:00,2020-08-12T11:45:00,977,1933.68,1928.5554285714286,4.163714285714279,5.12457142857142,stop_loss,False,-5.124571428571471,23.0,True,5.0,-0.9570460487700858,-1.0093378154847756,-1.0186756309695417,0.5,live_rolling_pf,5.800655624236393,-5.854821076146239,828.6650891766276,822.8102681004814,False,S5_000364,0,primary,1,2174118,S4_CONFIRMATION
S4_CONFIRMATION,S5,921699,921725,2020-08-13T04:14:00,2020-08-13T04:40:00,2020-08-13T04:14:00,2020-08-13T04:40:00,982,1941.04,1937.7428571428572,2.678928571428542,3.2971428571428207,stop_loss,False,-3.297142857142717,23.0,True,5.0,-0.9347914135277139,-1.0141757796678526,-1.0283515593357344,0.5,live_rolling_pf,5.759671876703369,-5.841319716186643,822.8102681004814,816.9689483842948,False,S5_000365,0,primary,1,2175050,S4_CONFIRMATION
S4_CONFIRMATION,S5,924268,924268,2020-08-17T01:06:00,2020-08-17T01:06:00,2020-08-17T01:06:00,2020-08-17T01:06:00,984,1943.44,1945.0687142857143,1.6287142857142825,2.0045714285714245,take_profit,False,1.6287142857142953,23.0,True,5.0,0.7288709883646649,0.6035673187571976,0.5811916634701498,0.5,live_rolling_pf,5.7187826386900635,3.4516703037893732,816.9689483842948,820.4206186880841,True,S5_000366,0,primary,1,2177619,S4_CONFIRMATION
S4_CONFIRMATION,S5,924269,924273,2020-08-17T01:07:00,2020-08-17T01:11:00,2020-08-17T01:07:00,2020-08-17T01:11:00,984,1945.29,1947.058,1.7679999999999967,2.175999999999996,take_profit,False,1.768000000000029,23.0,True,5.0,0.7348295926849675,0.6184538653366715,0.5976724854530471,0.5,live_rolling_pf,5.742944330816589,3.5517461198068436,820.4206186880841,823.9723648078909,True,S5_000367,1,primary,1,2177620,S4_CONFIRMATION
