match_type,c0_trade_id,c1_trade_id,c0_entry_time,c1_entry_time,entry_delta_minutes,c0_net_r,c1_net_r,outcome_sign_changed
exact_common_entry,B0_technical_control_S5_000194,B1_technical_plus_macro_S5_000178,2020-03-17T04:43:00,2020-03-17T04:43:00,0.0,-1.0159788166544568,-1.0159788166544568,False
exact_common_entry,B0_technical_control_S5_000195,B1_technical_plus_macro_S5_000179,2020-03-17T08:05:00,2020-03-17T08:05:00,0.0,0.5623400214681152,0.5623400214681152,False
exact_common_entry,B0_technical_control_S5_000197,B1_technical_plus_macro_S5_000182,2020-03-17T11:36:00,2020-03-17T11:36:00,0.0,-1.0119315470102965,-1.0119315470102965,False
exact_common_entry,B0_technical_control_S5_000210,B1_technical_plus_macro_S5_000187,2020-03-18T22:27:00,2020-03-18T22:27:00,0.0,0.6074879227053603,0.6074879227053603,False
exact_common_entry,B0_technical_control_S5_000211,B1_technical_plus_macro_S5_000188,2020-03-18T22:52:00,2020-03-18T22:52:00,0.0,0.6231606827545662,0.6231606827545662,False
exact_common_entry,B0_technical_control_S5_000212,B1_technical_plus_macro_S5_000189,2020-03-19T00:01:00,2020-03-19T00:01:00,0.0,-1.030487804877982,-1.030487804877982,False
exact_common_entry,B0_technical_control_S5_000213,B1_technical_plus_macro_S5_000190,2020-03-19T00:22:00,2020-03-19T00:22:00,0.0,-1.0214776632302038,-1.0214776632302038,False
exact_common_entry,B0_technical_control_S5_000218,B1_technical_plus_macro_S5_000194,2020-03-19T03:17:00,2020-03-19T03:17:00,0.0,0.6957852035203324,0.6957852035203324,False
exact_common_entry,B0_technical_control_S5_000223,B1_technical_plus_macro_S5_000198,2020-03-19T04:52:00,2020-03-19T04:52:00,0.0,-1.0236998916576285,-1.0236998916576285,False
exact_common_entry,B0_technical_control_S5_000226,B1_technical_plus_macro_S5_000200,2020-03-19T22:01:00,2020-03-19T22:01:00,0.0,0.6793000627746201,0.6793000627746201,False
exact_common_entry,B0_technical_control_S5_000227,B1_technical_plus_macro_S5_000201,2020-03-20T00:11:00,2020-03-20T00:11:00,0.0,0.660161090458469,0.660161090458469,False
exact_common_entry,B0_technical_control_S5_000229,B1_technical_plus_macro_S5_000203,2020-03-20T00:49:00,2020-03-20T00:49:00,0.0,-1.032576321667938,-1.032576321667938,False
exact_common_entry,B0_technical_control_S5_000231,B1_technical_plus_macro_S5_000207,2020-03-23T00:01:00,2020-03-23T00:01:00,0.0,-1.0133955909369012,-1.0133955909369012,False
exact_common_entry,B0_technical_control_S5_000232,B1_technical_plus_macro_S5_000208,2020-03-23T00:17:00,2020-03-23T00:17:00,0.0,0.7346330275229519,0.7346330275229519,False
exact_common_entry,B0_technical_control_S5_000233,B1_technical_plus_macro_S5_000209,2020-03-23T00:22:00,2020-03-23T00:22:00,0.0,-1.0085817967830433,-1.0085817967830433,False
exact_common_entry,B0_technical_control_S5_000236,B1_technical_plus_macro_S5_000217,2020-03-23T03:11:00,2020-03-23T03:11:00,0.0,0.7184244070050827,0.7184244070050827,False
exact_common_entry,B0_technical_control_S5_000237,B1_technical_plus_macro_S5_000218,2020-03-23T04:02:00,2020-03-23T04:02:00,0.0,0.7633381398701994,0.7633381398701994,False
exact_common_entry,B0_technical_control_S5_000238,B1_technical_plus_macro_S5_000219,2020-03-23T04:04:00,2020-03-23T04:04:00,0.0,-1.0278662420381686,-1.0278662420381686,False
exact_common_entry,B0_technical_control_S5_000239,B1_technical_plus_macro_S5_000220,2020-03-23T04:48:00,2020-03-23T04:48:00,0.0,-1.026355421686726,-1.026355421686726,False
exact_common_entry,B0_technical_control_S5_000243,B1_technical_plus_macro_S5_000224,2020-03-25T04:42:00,2020-03-25T04:42:00,0.0,-1.0089354097523566,-1.0089354097523566,False
exact_common_entry,B0_technical_control_S5_000244,B1_technical_plus_macro_S5_000225,2020-03-26T02:59:00,2020-03-26T02:59:00,0.0,0.6885587032710536,0.6885587032710536,False
exact_common_entry,B0_technical_control_S5_000245,B1_technical_plus_macro_S5_000227,2020-03-31T12:33:00,2020-03-31T12:33:00,0.0,-1.0259105715131573,-1.0259105715131573,False
exact_common_entry,B0_technical_control_S5_000246,B1_technical_plus_macro_S5_000229,2020-04-06T01:06:00,2020-04-06T01:06:00,0.0,-1.0102243514840008,-1.0102243514840008,False
exact_common_entry,B0_technical_control_S5_000247,B1_technical_plus_macro_S5_000230,2020-04-06T17:03:00,2020-04-06T17:03:00,0.0,-1.0108797015853377,-1.0108797015853377,False
exact_common_entry,B0_technical_control_S5_000248,B1_technical_plus_macro_S5_000232,2020-04-13T01:16:00,2020-04-13T01:16:00,0.0,-1.0079368678851597,-1.0079368678851597,False
exact_common_entry,B0_technical_control_S5_000251,B1_technical_plus_macro_S5_000234,2020-04-17T12:35:00,2020-04-17T12:35:00,0.0,0.6133564054434983,0.6133564054434983,False
exact_common_entry,B0_technical_control_S5_000252,B1_technical_plus_macro_S5_000235,2020-04-20T04:36:00,2020-04-20T04:36:00,0.0,-1.0272119421551549,-1.0272119421551549,False
exact_common_entry,B0_technical_control_S5_000253,B1_technical_plus_macro_S5_000236,2020-04-20T17:03:00,2020-04-20T17:03:00,0.0,-1.0186487638533601,-1.0186487638533601,False
exact_common_entry,B0_technical_control_S5_000254,B1_technical_plus_macro_S5_000237,2020-04-20T19:06:00,2020-04-20T19:06:00,0.0,-1.0163307204180794,-1.0163307204180794,False
exact_common_entry,B0_technical_control_S5_000255,B1_technical_plus_macro_S5_000238,2020-04-21T12:24:00,2020-04-21T12:24:00,0.0,-1.0093288554827016,-1.0093288554827016,False
exact_common_entry,B0_technical_control_S5_000260,B1_technical_plus_macro_S5_000240,2020-04-27T12:36:00,2020-04-27T12:36:00,0.0,-1.0241046831955993,-1.0241046831955993,False
exact_common_entry,B0_technical_control_S5_000262,B1_technical_plus_macro_S5_000241,2020-04-28T17:04:00,2020-04-28T17:04:00,0.0,0.5879815149948446,0.5879815149948446,False
exact_common_entry,B0_technical_control_S5_000265,B1_technical_plus_macro_S5_000242,2020-04-29T11:01:00,2020-04-29T11:01:00,0.0,-1.0243902439024413,-1.0243902439024413,False
exact_common_entry,B0_technical_control_S5_000278,B1_technical_plus_macro_S5_000246,2020-05-18T01:08:00,2020-05-18T01:08:00,0.0,-1.0113917458664161,-1.0113917458664161,False
exact_common_entry,B0_technical_control_S5_000279,B1_technical_plus_macro_S5_000247,2020-05-18T01:33:00,2020-05-18T01:33:00,0.0,0.6802959501557929,0.6802959501557929,False
exact_common_entry,B0_technical_control_S5_000281,B1_technical_plus_macro_S5_000248,2020-05-21T17:03:00,2020-05-21T17:03:00,0.0,-1.0195181797902781,-1.0195181797902781,False
