symbol,threshold,edge_threshold,tp_atr,sl_atr,max_hold,direction_mode,trend_min,rsi_min,rsi_max,vola_max,spread_atr_max,macd_min,total_r,trades,positive_folds,passed_folds,weighted_win_rate,mean_profit_factor,worst_fold_r,max_drawdown_r,recent_paper_r,gate,cost_multiplier,group,variant
SILVER#,0.56,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,21.7352,71,5,5,0.6338,2.068,1.6995,-2.9309,3.3266,True,1.0,cost_stress,base
XAUEUR#,0.56,0.0,2.6,4.8,216,both,,,,,,,13.8091,41,3,3,0.8293,334.7143,1.7611,-2.3539,6.2837,True,1.0,cost_stress,base
SILVER#,0.56,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,20.755,66,5,5,0.6515,2.3744,1.4058,-3.1878,3.2392,True,2.0,cost_stress,base
XAUEUR#,0.56,0.0,2.6,4.8,216,both,,,,,,,13.5376,41,3,3,0.8293,334.695,1.5789,-2.3818,6.2391,True,2.0,cost_stress,base
SILVER#,0.56,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,16.678,62,5,5,0.6452,2.0522,1.1121,-2.9483,3.1518,True,3.0,cost_stress,base
XAUEUR#,0.56,0.0,2.6,4.8,216,both,,,,,,,13.2662,41,3,3,0.8293,334.6759,1.3968,-2.4097,6.1945,True,3.0,cost_stress,base
SILVER#,0.56,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,9.3704,56,4,3,0.6071,201.1596,-3.1165,-5.9879,3.0643,False,4.0,cost_stress,base
XAUEUR#,0.56,0.0,2.6,4.8,216,both,,,,,,,12.9947,41,3,3,0.8293,334.6571,1.2146,-2.4377,6.1499,True,4.0,cost_stress,base
SILVER#,0.56,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,7.6014,37,4,2,0.6216,201.0508,-2.631,-2.9526,2.9769,False,5.0,cost_stress,base
XAUEUR#,0.56,0.0,2.6,4.8,216,both,,,,,,,12.7233,41,3,3,0.8293,334.6385,1.0325,-2.4656,6.1053,True,5.0,cost_stress,base
SILVER#,0.54,0.0,4.4,5.2,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,11.5878,67,5,5,0.6717,1.4544,0.9437,-4.2805,3.4601,False,3.0,neighborhood_3x,variant_1
SILVER#,0.54,0.0,4.4,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.4665,73,5,5,0.6576,1.8389,1.7066,-4.2805,2.6886,True,3.0,neighborhood_3x,variant_2
SILVER#,0.54,0.0,4.4,5.2,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,15.2684,75,5,5,0.6667,2.1142,2.4726,-4.2805,2.6886,True,3.0,neighborhood_3x,variant_3
SILVER#,0.54,0.0,4.4,5.2,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.1203,67,5,5,0.6717,1.4631,0.9437,-4.2805,3.4601,True,3.0,neighborhood_3x,variant_4
SILVER#,0.54,0.0,4.4,5.2,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.5329,72,5,5,0.6667,1.9124,0.912,-4.2805,2.6886,True,3.0,neighborhood_3x,variant_5
SILVER#,0.54,0.0,4.4,5.2,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,14.1647,74,5,5,0.6622,1.9866,1.5617,-4.2805,2.6886,True,3.0,neighborhood_3x,variant_6
SILVER#,0.54,0.0,4.4,6.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.7594,63,5,4,0.7302,1.7649,0.0006,-2.7668,5.2265,False,3.0,neighborhood_3x,variant_7
SILVER#,0.54,0.0,4.4,6.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.8431,71,5,4,0.7042,1.8648,0.5043,-2.7668,4.5242,False,3.0,neighborhood_3x,variant_8
SILVER#,0.54,0.0,4.4,6.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,13.4959,73,5,5,0.6986,1.9408,1.5887,-2.7668,4.5242,True,3.0,neighborhood_3x,variant_9
SILVER#,0.54,0.0,4.4,6.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,13.5651,63,5,4,0.7302,1.8261,0.0006,-2.7668,5.2265,False,3.0,neighborhood_3x,variant_10
SILVER#,0.54,0.0,4.4,6.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,13.0401,70,5,4,0.7143,1.8714,0.5043,-2.7668,4.5242,False,3.0,neighborhood_3x,variant_11
SILVER#,0.54,0.0,4.4,6.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,12.2108,72,5,4,0.6944,1.824,0.6069,-2.8646,4.5242,False,3.0,neighborhood_3x,variant_12
SILVER#,0.54,0.0,4.4,7.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,9.6232,62,5,4,0.7419,1.804,0.0005,-2.5701,4.9743,False,3.0,neighborhood_3x,variant_13
SILVER#,0.54,0.0,4.4,7.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,8.5665,67,4,3,0.7015,1.8974,-0.6939,-2.4141,4.3405,False,3.0,neighborhood_3x,variant_14
SILVER#,0.54,0.0,4.4,7.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.998,69,5,4,0.7102,1.9946,0.0186,-2.4107,4.3405,False,3.0,neighborhood_3x,variant_15
SILVER#,0.54,0.0,4.4,7.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,10.1632,61,5,4,0.7377,1.8386,0.0005,-2.3347,4.5621,False,3.0,neighborhood_3x,variant_16
SILVER#,0.54,0.0,4.4,7.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,9.6506,63,5,3,0.7302,1.8991,0.4323,-2.3758,3.9601,False,3.0,neighborhood_3x,variant_17
SILVER#,0.54,0.0,4.4,7.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.6894,64,5,5,0.7344,1.9344,0.8306,-2.3078,3.9601,False,3.0,neighborhood_3x,variant_18
SILVER#,0.54,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,11.9316,62,5,4,0.629,1.4824,0.1707,-3.3899,3.8565,False,3.0,neighborhood_3x,variant_19
SILVER#,0.54,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,13.1586,69,5,5,0.6232,1.586,2.1012,-3.1564,2.7374,True,3.0,neighborhood_3x,variant_20
SILVER#,0.54,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.3998,69,5,4,0.5797,1.4303,1.207,-3.1567,2.7374,False,3.0,neighborhood_3x,variant_21
SILVER#,0.54,0.0,5.2,5.2,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.7119,61,5,4,0.623,1.5015,0.1707,-3.3899,3.8565,False,3.0,neighborhood_3x,variant_22
SILVER#,0.54,0.0,5.2,5.2,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,13.2934,67,5,5,0.6269,1.5727,1.3066,-3.1564,2.7374,True,3.0,neighborhood_3x,variant_23
SILVER#,0.54,0.0,5.2,5.2,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,11.352,67,5,3,0.597,1.5321,0.0536,-4.1071,2.7374,False,3.0,neighborhood_3x,variant_24
SILVER#,0.54,0.0,5.2,6.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.4233,60,5,5,0.6834,1.7943,1.6815,-3.1361,2.7893,True,3.0,neighborhood_3x,variant_25
SILVER#,0.54,0.0,5.2,6.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.4031,68,5,5,0.6765,1.9365,1.4104,-3.1361,1.8194,True,3.0,neighborhood_3x,variant_26
SILVER#,0.54,0.0,5.2,6.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,8.2178,68,5,4,0.6029,1.5155,0.8951,-3.1361,1.8194,False,3.0,neighborhood_3x,variant_27
SILVER#,0.54,0.0,5.2,6.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,13.4438,59,5,5,0.678,1.8687,1.6815,-3.1361,2.7893,False,3.0,neighborhood_3x,variant_28
SILVER#,0.54,0.0,5.2,6.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.4919,66,5,5,0.6667,1.8617,1.4104,-3.1361,1.8194,True,3.0,neighborhood_3x,variant_29
SILVER#,0.54,0.0,5.2,6.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.7698,65,5,3,0.6308,1.7605,0.2954,-3.3106,1.8194,False,3.0,neighborhood_3x,variant_30
SILVER#,0.54,0.0,5.2,7.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,8.5292,59,5,4,0.6949,1.7021,0.9985,-2.5701,2.351,False,3.0,neighborhood_3x,variant_31
SILVER#,0.54,0.0,5.2,7.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,9.9447,64,5,5,0.6875,1.906,1.2089,-2.4141,1.5795,False,3.0,neighborhood_3x,variant_32
SILVER#,0.54,0.0,5.2,7.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,7.6568,65,5,4,0.6307,1.5279,0.5721,-2.5187,1.5795,False,3.0,neighborhood_3x,variant_33
SILVER#,0.54,0.0,5.2,7.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,9.6038,57,5,5,0.6842,1.7731,0.9985,-1.7993,2.2405,False,3.0,neighborhood_3x,variant_34
SILVER#,0.54,0.0,5.2,7.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,10.1201,60,5,5,0.6833,1.8327,1.2089,-2.3758,1.469,False,3.0,neighborhood_3x,variant_35
SILVER#,0.54,0.0,5.2,7.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.7036,60,5,5,0.6834,1.87,1.1238,-2.3078,1.469,False,3.0,neighborhood_3x,variant_36
SILVER#,0.54,0.0,6.0,6.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,14.7055,51,5,4,0.6863,2.1682,1.2962,-2.906,3.2569,False,3.0,neighborhood_3x,variant_37
SILVER#,0.54,0.0,6.0,6.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,14.6302,61,5,5,0.6558,1.9786,1.8705,-2.906,2.4788,True,3.0,neighborhood_3x,variant_38
SILVER#,0.54,0.0,6.0,6.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,11.0395,63,5,3,0.6032,1.8375,0.8757,-2.906,2.4788,False,3.0,neighborhood_3x,variant_39
SILVER#,0.54,0.0,6.0,6.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,15.9304,50,5,4,0.68,2.2798,1.2962,-2.906,3.2569,False,3.0,neighborhood_3x,variant_40
SILVER#,0.54,0.0,6.0,6.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,14.3717,59,5,5,0.6441,1.9588,1.5813,-2.906,1.5813,False,3.0,neighborhood_3x,variant_41
SILVER#,0.54,0.0,6.0,6.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.9723,60,5,3,0.5833,1.7637,0.9479,-3.0123,1.5813,False,3.0,neighborhood_3x,variant_42
SILVER#,0.54,0.0,6.0,7.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,10.322,49,5,4,0.6939,2.0964,1.111,-2.5701,1.8433,False,3.0,neighborhood_3x,variant_43
SILVER#,0.54,0.0,6.0,7.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,10.3596,58,5,5,0.6552,1.8876,1.1763,-2.4141,1.1763,False,3.0,neighborhood_3x,variant_44
SILVER#,0.54,0.0,6.0,7.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.2651,59,5,4,0.6271,1.8132,1.143,-2.4107,1.1763,False,3.0,neighborhood_3x,variant_45
SILVER#,0.54,0.0,6.0,7.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.5661,48,5,4,0.6875,2.2597,1.111,-1.602,2.7271,False,3.0,neighborhood_3x,variant_46
SILVER#,0.54,0.0,6.0,7.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,11.1761,55,5,5,0.6545,1.9063,1.2908,-2.3758,1.2908,False,3.0,neighborhood_3x,variant_47
SILVER#,0.54,0.0,6.0,7.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.8377,55,5,5,0.6364,1.8737,1.2908,-2.3078,1.2908,False,3.0,neighborhood_3x,variant_48
SILVER#,0.54,0.05,4.4,5.2,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,11.5878,67,5,5,0.6717,1.4544,0.9437,-4.2805,3.4601,False,3.0,neighborhood_3x,variant_49
SILVER#,0.54,0.05,4.4,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.4665,73,5,5,0.6576,1.8389,1.7066,-4.2805,2.6886,True,3.0,neighborhood_3x,variant_50
SILVER#,0.54,0.05,4.4,5.2,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,15.2684,75,5,5,0.6667,2.1142,2.4726,-4.2805,2.6886,True,3.0,neighborhood_3x,variant_51
SILVER#,0.54,0.05,4.4,5.2,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.1203,67,5,5,0.6717,1.4631,0.9437,-4.2805,3.4601,True,3.0,neighborhood_3x,variant_52
SILVER#,0.54,0.05,4.4,5.2,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.5329,72,5,5,0.6667,1.9124,0.912,-4.2805,2.6886,True,3.0,neighborhood_3x,variant_53
SILVER#,0.54,0.05,4.4,5.2,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,14.1647,74,5,5,0.6622,1.9866,1.5617,-4.2805,2.6886,True,3.0,neighborhood_3x,variant_54
SILVER#,0.54,0.05,4.4,6.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.7594,63,5,4,0.7302,1.7649,0.0006,-2.7668,5.2265,False,3.0,neighborhood_3x,variant_55
SILVER#,0.54,0.05,4.4,6.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.8431,71,5,4,0.7042,1.8648,0.5043,-2.7668,4.5242,False,3.0,neighborhood_3x,variant_56
SILVER#,0.54,0.05,4.4,6.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,13.4959,73,5,5,0.6986,1.9408,1.5887,-2.7668,4.5242,True,3.0,neighborhood_3x,variant_57
SILVER#,0.54,0.05,4.4,6.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,13.5651,63,5,4,0.7302,1.8261,0.0006,-2.7668,5.2265,False,3.0,neighborhood_3x,variant_58
SILVER#,0.54,0.05,4.4,6.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,13.0401,70,5,4,0.7143,1.8714,0.5043,-2.7668,4.5242,False,3.0,neighborhood_3x,variant_59
SILVER#,0.54,0.05,4.4,6.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,12.2108,72,5,4,0.6944,1.824,0.6069,-2.8646,4.5242,False,3.0,neighborhood_3x,variant_60
SILVER#,0.54,0.05,4.4,7.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,9.6232,62,5,4,0.7419,1.804,0.0005,-2.5701,4.9743,False,3.0,neighborhood_3x,variant_61
SILVER#,0.54,0.05,4.4,7.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,8.5665,67,4,3,0.7015,1.8974,-0.6939,-2.4141,4.3405,False,3.0,neighborhood_3x,variant_62
SILVER#,0.54,0.05,4.4,7.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.998,69,5,4,0.7102,1.9946,0.0186,-2.4107,4.3405,False,3.0,neighborhood_3x,variant_63
SILVER#,0.54,0.05,4.4,7.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,10.1632,61,5,4,0.7377,1.8386,0.0005,-2.3347,4.5621,False,3.0,neighborhood_3x,variant_64
SILVER#,0.54,0.05,4.4,7.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,9.6506,63,5,3,0.7302,1.8991,0.4323,-2.3758,3.9601,False,3.0,neighborhood_3x,variant_65
SILVER#,0.54,0.05,4.4,7.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.6894,64,5,5,0.7344,1.9344,0.8306,-2.3078,3.9601,False,3.0,neighborhood_3x,variant_66
SILVER#,0.54,0.05,5.2,5.2,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,11.9316,62,5,4,0.629,1.4824,0.1707,-3.3899,3.8565,False,3.0,neighborhood_3x,variant_67
SILVER#,0.54,0.05,5.2,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,13.1586,69,5,5,0.6232,1.586,2.1012,-3.1564,2.7374,True,3.0,neighborhood_3x,variant_68
SILVER#,0.54,0.05,5.2,5.2,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.3998,69,5,4,0.5797,1.4303,1.207,-3.1567,2.7374,False,3.0,neighborhood_3x,variant_69
SILVER#,0.54,0.05,5.2,5.2,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.7119,61,5,4,0.623,1.5015,0.1707,-3.3899,3.8565,False,3.0,neighborhood_3x,variant_70
SILVER#,0.54,0.05,5.2,5.2,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,13.2934,67,5,5,0.6269,1.5727,1.3066,-3.1564,2.7374,True,3.0,neighborhood_3x,variant_71
SILVER#,0.54,0.05,5.2,5.2,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,11.352,67,5,3,0.597,1.5321,0.0536,-4.1071,2.7374,False,3.0,neighborhood_3x,variant_72
SILVER#,0.54,0.05,5.2,6.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.4233,60,5,5,0.6834,1.7943,1.6815,-3.1361,2.7893,True,3.0,neighborhood_3x,variant_73
SILVER#,0.54,0.05,5.2,6.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.4031,68,5,5,0.6765,1.9365,1.4104,-3.1361,1.8194,True,3.0,neighborhood_3x,variant_74
SILVER#,0.54,0.05,5.2,6.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,8.2178,68,5,4,0.6029,1.5155,0.8951,-3.1361,1.8194,False,3.0,neighborhood_3x,variant_75
SILVER#,0.54,0.05,5.2,6.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,13.4438,59,5,5,0.678,1.8687,1.6815,-3.1361,2.7893,False,3.0,neighborhood_3x,variant_76
SILVER#,0.54,0.05,5.2,6.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.4919,66,5,5,0.6667,1.8617,1.4104,-3.1361,1.8194,True,3.0,neighborhood_3x,variant_77
SILVER#,0.54,0.05,5.2,6.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.7698,65,5,3,0.6308,1.7605,0.2954,-3.3106,1.8194,False,3.0,neighborhood_3x,variant_78
SILVER#,0.54,0.05,5.2,7.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,8.5292,59,5,4,0.6949,1.7021,0.9985,-2.5701,2.351,False,3.0,neighborhood_3x,variant_79
SILVER#,0.54,0.05,5.2,7.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,9.9447,64,5,5,0.6875,1.906,1.2089,-2.4141,1.5795,False,3.0,neighborhood_3x,variant_80
SILVER#,0.54,0.05,5.2,7.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,7.6568,65,5,4,0.6307,1.5279,0.5721,-2.5187,1.5795,False,3.0,neighborhood_3x,variant_81
SILVER#,0.54,0.05,5.2,7.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,9.6038,57,5,5,0.6842,1.7731,0.9985,-1.7993,2.2405,False,3.0,neighborhood_3x,variant_82
SILVER#,0.54,0.05,5.2,7.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,10.1201,60,5,5,0.6833,1.8327,1.2089,-2.3758,1.469,False,3.0,neighborhood_3x,variant_83
SILVER#,0.54,0.05,5.2,7.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.7036,60,5,5,0.6834,1.87,1.1238,-2.3078,1.469,False,3.0,neighborhood_3x,variant_84
SILVER#,0.54,0.05,6.0,6.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,14.7055,51,5,4,0.6863,2.1682,1.2962,-2.906,3.2569,False,3.0,neighborhood_3x,variant_85
SILVER#,0.54,0.05,6.0,6.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,14.6302,61,5,5,0.6558,1.9786,1.8705,-2.906,2.4788,True,3.0,neighborhood_3x,variant_86
SILVER#,0.54,0.05,6.0,6.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,11.0395,63,5,3,0.6032,1.8375,0.8757,-2.906,2.4788,False,3.0,neighborhood_3x,variant_87
SILVER#,0.54,0.05,6.0,6.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,15.9304,50,5,4,0.68,2.2798,1.2962,-2.906,3.2569,False,3.0,neighborhood_3x,variant_88
SILVER#,0.54,0.05,6.0,6.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,14.3717,59,5,5,0.6441,1.9588,1.5813,-2.906,1.5813,False,3.0,neighborhood_3x,variant_89
SILVER#,0.54,0.05,6.0,6.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.9723,60,5,3,0.5833,1.7637,0.9479,-3.0123,1.5813,False,3.0,neighborhood_3x,variant_90
SILVER#,0.54,0.05,6.0,7.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,10.322,49,5,4,0.6939,2.0964,1.111,-2.5701,1.8433,False,3.0,neighborhood_3x,variant_91
SILVER#,0.54,0.05,6.0,7.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,10.3596,58,5,5,0.6552,1.8876,1.1763,-2.4141,1.1763,False,3.0,neighborhood_3x,variant_92
SILVER#,0.54,0.05,6.0,7.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.2651,59,5,4,0.6271,1.8132,1.143,-2.4107,1.1763,False,3.0,neighborhood_3x,variant_93
SILVER#,0.54,0.05,6.0,7.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,12.5661,48,5,4,0.6875,2.2597,1.111,-1.602,2.7271,False,3.0,neighborhood_3x,variant_94
SILVER#,0.54,0.05,6.0,7.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,11.1761,55,5,5,0.6545,1.9063,1.2908,-2.3758,1.2908,False,3.0,neighborhood_3x,variant_95
SILVER#,0.54,0.05,6.0,7.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.8377,55,5,5,0.6364,1.8737,1.2908,-2.3078,1.2908,False,3.0,neighborhood_3x,variant_96
SILVER#,0.56,0.0,4.4,5.2,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,8.8874,56,3,3,0.6607,1.3505,-0.5788,-4.0042,3.1025,False,3.0,neighborhood_3x,variant_97
SILVER#,0.56,0.0,4.4,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,13.0637,67,5,4,0.6717,1.7832,0.5269,-4.0042,3.1264,False,3.0,neighborhood_3x,variant_98
SILVER#,0.56,0.0,4.4,5.2,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,12.0699,69,5,5,0.6667,1.537,0.8877,-4.0042,3.1264,True,3.0,neighborhood_3x,variant_99
SILVER#,0.56,0.0,4.4,5.2,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,9.234,56,3,3,0.6607,1.3553,-0.5788,-4.0042,3.1025,False,3.0,neighborhood_3x,variant_100
SILVER#,0.56,0.0,4.4,5.2,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.9442,66,4,3,0.6818,1.8347,-0.2677,-4.0042,3.1264,False,3.0,neighborhood_3x,variant_101
SILVER#,0.56,0.0,4.4,5.2,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,11.6274,69,4,4,0.6667,1.4888,-0.2658,-4.0042,3.1264,False,3.0,neighborhood_3x,variant_102
SILVER#,0.56,0.0,4.4,6.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,10.1071,51,4,3,0.7255,1.6038,-0.661,-2.6726,4.4623,False,3.0,neighborhood_3x,variant_103
SILVER#,0.56,0.0,4.4,6.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.4068,63,5,5,0.7143,1.8276,1.3553,-2.6726,4.4493,True,3.0,neighborhood_3x,variant_104
SILVER#,0.56,0.0,4.4,6.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,10.1533,65,5,4,0.7077,1.7778,0.2648,-2.957,4.4493,False,3.0,neighborhood_3x,variant_105
SILVER#,0.56,0.0,4.4,6.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,10.7518,51,4,3,0.7255,1.6605,-0.661,-2.6726,4.4623,False,3.0,neighborhood_3x,variant_106
SILVER#,0.56,0.0,4.4,6.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,12.4427,62,5,4,0.7258,1.8312,1.0616,-2.6726,4.4493,False,3.0,neighborhood_3x,variant_107
SILVER#,0.56,0.0,4.4,6.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,9.3505,64,4,4,0.7031,1.7371,-1.0214,-4.2432,4.4493,False,3.0,neighborhood_3x,variant_108
SILVER#,0.56,0.0,4.4,7.0,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,7.6935,50,4,2,0.74,1.8449,-0.5666,-2.5701,4.3192,False,3.0,neighborhood_3x,variant_109
SILVER#,0.56,0.0,4.4,7.0,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,10.0837,60,5,5,0.7333,2.069,1.1617,-2.4141,4.3462,False,3.0,neighborhood_3x,variant_110
SILVER#,0.56,0.0,4.4,7.0,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,8.3669,62,5,3,0.7258,2.0409,0.2371,-2.5245,4.3462,False,3.0,neighborhood_3x,variant_111
SILVER#,0.56,0.0,4.4,7.0,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,8.1444,49,4,3,0.7347,1.8504,-0.5666,-2.4238,3.907,False,3.0,neighborhood_3x,variant_112
SILVER#,0.56,0.0,4.4,7.0,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,9.7421,58,5,3,0.7414,2.0101,0.4824,-2.3758,3.8958,False,3.0,neighborhood_3x,variant_113
SILVER#,0.56,0.0,4.4,7.0,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,7.1478,60,4,4,0.7167,1.9299,-1.2564,-4.018,3.8958,False,3.0,neighborhood_3x,variant_114
SILVER#,0.56,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.0,0.75,-999.0,10.9495,52,3,3,0.6346,1.4648,-0.4236,-3.3899,3.196,False,3.0,neighborhood_3x,variant_115
SILVER#,0.56,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.2,0.75,-999.0,16.678,62,5,5,0.6452,2.0522,1.1121,-2.9483,3.1518,True,3.0,neighborhood_3x,variant_116
SILVER#,0.56,0.0,5.2,5.2,216,long,0.0,0.0,100.0,1.4,0.75,-999.0,15.2503,62,5,3,0.629,1.989,1.3649,-3.1567,3.1518,False,3.0,neighborhood_3x,variant_117
SILVER#,0.56,0.0,5.2,5.2,336,long,0.0,0.0,100.0,1.0,0.75,-999.0,11.7297,51,3,3,0.6275,1.4855,-0.4236,-3.3899,3.196,False,3.0,neighborhood_3x,variant_118
SILVER#,0.56,0.0,5.2,5.2,336,long,0.0,0.0,100.0,1.2,0.75,-999.0,16.8129,60,5,3,0.65,2.1048,0.3176,-3.7428,3.1518,False,3.0,neighborhood_3x,variant_119
SILVER#,0.56,0.0,5.2,5.2,336,long,0.0,0.0,100.0,1.4,0.75,-999.0,14.877,61,5,3,0.6229,1.9437,0.2114,-3.8275,3.1518,False,3.0,neighborhood_3x,variant_120
