provider,instrument,gap_start_utc,gap_end_utc,missing_minutes,classification,native_before_open_utc,native_before_open,native_before_high,native_before_low,native_before_close,native_after_open_utc,native_after_open,native_after_high,native_after_low,native_after_close
Dukascopy,GBP/USD,2020-03-23T21:18:00+00:00,2020-03-23T21:25:00+00:00,7,unexplained_source_gap,2020-03-23T21:17:00+00:00,1.15195,1.15216,1.14977,1.14978,2020-03-23T21:25:00+00:00,1.15084,1.15105,1.15024,1.15039
Dukascopy,GBP/USD,2020-03-23T21:34:00+00:00,2020-03-23T21:40:00+00:00,6,unexplained_source_gap,2020-03-23T21:33:00+00:00,1.14978,1.14978,1.14971,1.14971,2020-03-23T21:40:00+00:00,1.14984,1.14984,1.14984,1.14984
Dukascopy,GBP/USD,2020-03-24T21:00:00+00:00,2020-03-24T21:06:00+00:00,6,unexplained_source_gap,2020-03-24T20:59:00+00:00,1.17565,1.17565,1.17488,1.17488,2020-03-24T21:06:00+00:00,1.17454,1.17454,1.17406,1.17406
Dukascopy,GBP/USD,2020-03-27T21:00:00+00:00,2020-03-29T21:06:00+00:00,2886,unexplained_source_gap,2020-03-27T20:59:00+00:00,1.24438,1.2448,1.24437,1.24448,2020-03-29T21:06:00+00:00,1.24283,1.24283,1.24127,1.24127
Dukascopy,GBP/USD,2020-03-29T21:16:00+00:00,2020-03-29T21:23:00+00:00,7,unexplained_source_gap,2020-03-29T21:15:00+00:00,1.24186,1.24335,1.24186,1.24335,2020-03-29T21:23:00+00:00,1.24196,1.24196,1.24195,1.24196
Dukascopy,GBP/USD,2020-03-29T21:34:00+00:00,2020-03-29T21:50:00+00:00,16,unexplained_source_gap,2020-03-29T21:33:00+00:00,1.24243,1.24289,1.24197,1.24265,2020-03-29T21:50:00+00:00,1.2436,1.2436,1.2436,1.2436
Dukascopy,GBP/USD,2020-03-29T21:52:00+00:00,2020-03-29T22:01:00+00:00,9,unexplained_source_gap,2020-03-29T21:51:00+00:00,1.24269,1.24269,1.24269,1.24269,2020-03-29T22:01:00+00:00,1.24388,1.24388,1.24388,1.24388
Dukascopy,GBP/USD,2020-04-03T21:00:00+00:00,2020-04-05T21:06:00+00:00,2886,unexplained_source_gap,2020-04-03T20:59:00+00:00,1.22645,1.22663,1.22635,1.2264,2020-04-05T21:06:00+00:00,1.22296,1.22296,1.22274,1.22281
Dukascopy,GBP/USD,2020-04-12T21:01:00+00:00,2020-04-12T21:10:00+00:00,9,unexplained_source_gap,2020-04-12T21:00:00+00:00,1.24506,1.24506,1.245,1.245,2020-04-12T21:10:00+00:00,1.24583,1.24583,1.24455,1.24583
Dukascopy,GBP/USD,2020-05-08T21:00:00+00:00,2020-05-10T21:08:00+00:00,2888,unexplained_source_gap,2020-05-08T20:59:00+00:00,1.24044,1.24044,1.24032,1.24033,2020-05-10T21:08:00+00:00,1.23965,1.23965,1.23951,1.23953
Dukascopy,GBP/USD,2020-05-10T21:09:00+00:00,2020-05-10T21:28:00+00:00,19,unexplained_source_gap,2020-05-10T21:08:00+00:00,1.23965,1.23965,1.23951,1.23953,2020-05-10T21:28:00+00:00,1.23961,1.23995,1.23961,1.23995
Dukascopy,GBP/USD,2020-05-10T21:31:00+00:00,2020-05-10T21:51:00+00:00,20,unexplained_source_gap,2020-05-10T21:30:00+00:00,1.23937,1.23937,1.23937,1.23937,2020-05-10T21:51:00+00:00,1.23931,1.23931,1.2393,1.23931
Dukascopy,GBP/USD,2020-06-05T21:00:00+00:00,2020-06-07T21:06:00+00:00,2886,unexplained_source_gap,2020-06-05T20:59:00+00:00,1.26661,1.26675,1.26654,1.26656,2020-06-07T21:06:00+00:00,1.26767,1.26767,1.26765,1.26765
Dukascopy,GBP/USD,2020-06-19T21:00:00+00:00,2020-06-21T21:02:00+00:00,2882,unexplained_source_gap,2020-06-19T20:59:00+00:00,1.23472,1.23481,1.23424,1.23476,2020-06-21T21:02:00+00:00,1.23419,1.23419,1.23419,1.23419
Dukascopy,GBP/USD,2020-06-26T21:00:00+00:00,2020-06-28T21:05:00+00:00,2885,unexplained_source_gap,2020-06-26T20:59:00+00:00,1.23336,1.23345,1.23328,1.23343,2020-06-28T21:05:00+00:00,1.23442,1.23452,1.23442,1.23443
Dukascopy,GBP/USD,2020-07-10T21:00:00+00:00,2020-07-12T21:16:00+00:00,2896,unexplained_source_gap,2020-07-10T20:59:00+00:00,1.26192,1.26217,1.26192,1.26202,2020-07-12T21:16:00+00:00,1.26126,1.26213,1.26126,1.26157
Dukascopy,GBP/USD,2020-07-17T21:00:00+00:00,2020-07-19T21:10:00+00:00,2890,unexplained_source_gap,2020-07-17T20:59:00+00:00,1.25651,1.2566,1.2565,1.25654,2020-07-19T21:10:00+00:00,1.25449,1.25539,1.2544,1.25538
Dukascopy,GBP/USD,2020-07-31T21:00:00+00:00,2020-08-02T21:02:00+00:00,2882,unexplained_source_gap,2020-07-31T20:59:00+00:00,1.30836,1.30845,1.30833,1.30836,2020-08-02T21:02:00+00:00,1.30755,1.30755,1.30755,1.30755
Dukascopy,GBP/USD,2020-08-14T21:00:00+00:00,2020-08-16T21:04:00+00:00,2884,unexplained_source_gap,2020-08-14T20:59:00+00:00,1.30838,1.30852,1.30829,1.30829,2020-08-16T21:04:00+00:00,1.3091,1.3091,1.3091,1.3091
Dukascopy,GBP/USD,2020-08-28T21:00:00+00:00,2020-08-30T21:01:00+00:00,2881,unexplained_source_gap,2020-08-28T20:59:00+00:00,1.33494,1.33504,1.33485,1.33488,2020-08-30T21:01:00+00:00,1.33328,1.33328,1.33328,1.33328
Dukascopy,GBP/USD,2020-09-11T21:00:00+00:00,2020-09-13T21:05:00+00:00,2885,unexplained_source_gap,2020-09-11T20:59:00+00:00,1.27938,1.27946,1.27935,1.27942,2020-09-13T21:05:00+00:00,1.27733,1.2777,1.27733,1.27758
Dukascopy,GBP/USD,2020-09-18T21:00:00+00:00,2020-09-20T21:10:00+00:00,2890,unexplained_source_gap,2020-09-18T20:59:00+00:00,1.29154,1.29168,1.29139,1.29143,2020-09-20T21:10:00+00:00,1.29237,1.29237,1.29237,1.29237
Dukascopy,GBP/USD,2020-10-01T21:00:00+00:00,2020-10-01T21:10:00+00:00,10,unexplained_source_gap,2020-10-01T20:59:00+00:00,1.28861,1.28897,1.28835,1.28835,2020-10-01T21:10:00+00:00,1.28787,1.28863,1.28787,1.288
Dukascopy,GBP/USD,2020-12-24T22:34:00+00:00,2020-12-24T22:41:00+00:00,7,unexplained_source_gap,2020-12-24T22:33:00+00:00,1.35701,1.35701,1.35701,1.35701,2020-12-24T22:41:00+00:00,1.35714,1.35714,1.35714,1.35714
Dukascopy,GBP/USD,2020-12-24T22:55:00+00:00,2020-12-24T23:02:00+00:00,7,unexplained_source_gap,2020-12-24T22:54:00+00:00,1.35736,1.35736,1.35674,1.35674,2020-12-24T23:02:00+00:00,1.35641,1.35641,1.35641,1.35641
Dukascopy,GBP/USD,2020-12-25T01:16:00+00:00,2020-12-25T01:22:00+00:00,6,unexplained_source_gap,2020-12-25T01:15:00+00:00,1.35497,1.35498,1.35497,1.35498,2020-12-25T01:22:00+00:00,1.35581,1.35581,1.35581,1.35581
Dukascopy,GBP/USD,2020-12-25T06:57:00+00:00,2020-12-27T22:00:00+00:00,3783,unexplained_source_gap,2020-12-25T06:56:00+00:00,1.35393,1.35408,1.35393,1.35408,2020-12-27T22:00:00+00:00,1.35452,1.35452,1.35452,1.35452
Dukascopy,GBP/USD,2021-01-08T22:00:00+00:00,2021-01-10T22:05:00+00:00,2885,unexplained_source_gap,2021-01-08T21:59:00+00:00,1.35597,1.35621,1.35545,1.35621,2021-01-10T22:05:00+00:00,1.35588,1.35588,1.35587,1.35587
Dukascopy,GBP/USD,2021-04-02T21:00:00+00:00,2021-04-04T21:02:00+00:00,2882,unexplained_source_gap,2021-04-02T20:59:00+00:00,1.38249,1.38283,1.38239,1.38272,2021-04-04T21:02:00+00:00,1.3821,1.38211,1.3821,1.38211
Dukascopy,GBP/USD,2021-04-28T21:31:00+00:00,2021-04-28T21:37:00+00:00,6,unexplained_source_gap,2021-04-28T21:30:00+00:00,1.39378,1.39378,1.39378,1.39378,2021-04-28T21:37:00+00:00,1.39377,1.39378,1.39377,1.39378
Dukascopy,GBP/USD,2021-05-16T21:21:00+00:00,2021-05-16T21:27:00+00:00,6,unexplained_source_gap,2021-05-16T21:20:00+00:00,1.40989,1.4099,1.40989,1.4099,2021-05-16T21:27:00+00:00,1.4099,1.4099,1.40965,1.40965
Dukascopy,GBP/USD,2021-05-21T21:00:00+00:00,2021-05-23T21:10:00+00:00,2890,unexplained_source_gap,2021-05-21T20:59:00+00:00,1.41458,1.41481,1.41403,1.41409,2021-05-23T21:10:00+00:00,1.41468,1.41505,1.41451,1.41479
Dukascopy,GBP/USD,2021-05-28T21:00:00+00:00,2021-05-30T21:02:00+00:00,2882,unexplained_source_gap,2021-05-28T20:59:00+00:00,1.41887,1.41888,1.41834,1.41834,2021-05-30T21:02:00+00:00,1.41793,1.41801,1.41793,1.41801
Dukascopy,GBP/USD,2021-05-30T21:34:00+00:00,2021-05-30T21:40:00+00:00,6,unexplained_source_gap,2021-05-30T21:33:00+00:00,1.4183,1.4183,1.4183,1.4183,2021-05-30T21:40:00+00:00,1.41809,1.41846,1.41809,1.41843
Dukascopy,GBP/USD,2021-06-07T22:43:00+00:00,2021-06-07T22:49:00+00:00,6,unexplained_source_gap,2021-06-07T22:42:00+00:00,1.41797,1.41797,1.41795,1.41797,2021-06-07T22:49:00+00:00,1.41796,1.41796,1.41768,1.41768
Dukascopy,GBP/USD,2021-06-18T21:00:00+00:00,2021-06-20T21:05:00+00:00,2885,unexplained_source_gap,2021-06-18T20:59:00+00:00,1.37928,1.38003,1.37928,1.38003,2021-06-20T21:05:00+00:00,1.38068,1.38068,1.38067,1.38067
Dukascopy,GBP/USD,2021-06-24T22:48:00+00:00,2021-06-24T22:54:00+00:00,6,unexplained_source_gap,2021-06-24T22:47:00+00:00,1.39218,1.39218,1.39218,1.39218,2021-06-24T22:54:00+00:00,1.39216,1.39217,1.39216,1.39217
Dukascopy,GBP/USD,2021-06-25T21:00:00+00:00,2021-06-27T21:10:00+00:00,2890,unexplained_source_gap,2021-06-25T20:59:00+00:00,1.38778,1.38807,1.3877,1.38779,2021-06-27T21:10:00+00:00,1.38794,1.38827,1.38768,1.38778
Dukascopy,GBP/USD,2021-07-02T21:00:00+00:00,2021-07-04T21:05:00+00:00,2885,unexplained_source_gap,2021-07-02T20:59:00+00:00,1.38315,1.38316,1.38244,1.38244,2021-07-04T21:05:00+00:00,1.38189,1.38214,1.38189,1.38214
Dukascopy,GBP/USD,2021-07-05T21:14:00+00:00,2021-07-05T21:25:00+00:00,11,unexplained_source_gap,2021-07-05T21:13:00+00:00,1.3845,1.3845,1.3845,1.3845,2021-07-05T21:25:00+00:00,1.3845,1.3845,1.3845,1.3845
Dukascopy,GBP/USD,2021-07-05T21:34:00+00:00,2021-07-05T21:42:00+00:00,8,unexplained_source_gap,2021-07-05T21:33:00+00:00,1.3845,1.3845,1.3845,1.3845,2021-07-05T21:42:00+00:00,1.3845,1.3845,1.3845,1.3845
Dukascopy,GBP/USD,2021-07-16T21:00:00+00:00,2021-07-18T21:05:00+00:00,2885,unexplained_source_gap,2021-07-16T20:59:00+00:00,1.37637,1.37639,1.37565,1.37565,2021-07-18T21:05:00+00:00,1.37677,1.37684,1.37677,1.37684
Dukascopy,GBP/USD,2021-07-27T21:05:00+00:00,2021-07-27T21:15:00+00:00,10,unexplained_source_gap,2021-07-27T21:04:00+00:00,1.38793,1.38793,1.38793,1.38793,2021-07-27T21:15:00+00:00,1.38787,1.38787,1.38785,1.38785
Dukascopy,GBP/USD,2021-07-30T21:00:00+00:00,2021-08-01T21:02:00+00:00,2882,unexplained_source_gap,2021-07-30T20:59:00+00:00,1.39034,1.39034,1.38951,1.38959,2021-08-01T21:02:00+00:00,1.38963,1.38963,1.38963,1.38963
Dukascopy,GBP/USD,2021-08-15T21:40:00+00:00,2021-08-15T21:49:00+00:00,9,unexplained_source_gap,2021-08-15T21:39:00+00:00,1.38596,1.38596,1.38593,1.38593,2021-08-15T21:49:00+00:00,1.38592,1.38593,1.38592,1.38593
Dukascopy,GBP/USD,2021-08-15T21:53:00+00:00,2021-08-15T21:59:00+00:00,6,unexplained_source_gap,2021-08-15T21:52:00+00:00,1.38593,1.38595,1.38593,1.38595,2021-08-15T21:59:00+00:00,1.38595,1.38595,1.38594,1.38594
Dukascopy,GBP/USD,2021-09-07T21:21:00+00:00,2021-09-07T21:34:00+00:00,13,unexplained_source_gap,2021-09-07T21:20:00+00:00,1.37836,1.37836,1.37835,1.37835,2021-09-07T21:34:00+00:00,1.37839,1.37851,1.37839,1.37851
Dukascopy,GBP/USD,2021-09-10T21:00:00+00:00,2021-09-12T21:10:00+00:00,2890,unexplained_source_gap,2021-09-10T20:59:00+00:00,1.38306,1.38306,1.38286,1.38299,2021-09-12T21:10:00+00:00,1.38303,1.38345,1.38303,1.38313
Dukascopy,GBP/USD,2021-09-16T23:19:00+00:00,2021-09-16T23:25:00+00:00,6,unexplained_source_gap,2021-09-16T23:18:00+00:00,1.37973,1.37973,1.37973,1.37973,2021-09-16T23:25:00+00:00,1.37972,1.37973,1.37972,1.37972
Dukascopy,GBP/USD,2021-09-17T21:00:00+00:00,2021-09-19T21:10:00+00:00,2890,unexplained_source_gap,2021-09-17T20:59:00+00:00,1.37286,1.37302,1.37256,1.37283,2021-09-19T21:10:00+00:00,1.37346,1.37351,1.37346,1.37349
Dukascopy,GBP/USD,2021-10-01T21:00:00+00:00,2021-10-03T21:02:00+00:00,2882,unexplained_source_gap,2021-10-01T20:59:00+00:00,1.35427,1.35429,1.35423,1.35423,2021-10-03T21:02:00+00:00,1.35544,1.35544,1.3547,1.3547
Dukascopy,GBP/USD,2021-10-18T21:14:00+00:00,2021-10-18T21:20:00+00:00,6,unexplained_source_gap,2021-10-18T21:13:00+00:00,1.37249,1.37249,1.37249,1.37249,2021-10-18T21:20:00+00:00,1.37252,1.37262,1.3725,1.3725
Dukascopy,GBP/USD,2021-10-22T21:00:00+00:00,2021-10-24T21:05:00+00:00,2885,unexplained_source_gap,2021-10-22T20:59:00+00:00,1.37551,1.37552,1.37513,1.37514,2021-10-24T21:05:00+00:00,1.37455,1.3747,1.37442,1.37442
Dukascopy,GBP/USD,2021-10-25T21:24:00+00:00,2021-10-25T21:30:00+00:00,6,unexplained_source_gap,2021-10-25T21:23:00+00:00,1.37661,1.37663,1.37661,1.37661,2021-10-25T21:30:00+00:00,1.37661,1.37663,1.37661,1.37663
Dukascopy,GBP/USD,2021-10-26T21:11:00+00:00,2021-10-26T21:17:00+00:00,6,unexplained_source_gap,2021-10-26T21:10:00+00:00,1.37639,1.37639,1.37639,1.37639,2021-10-26T21:17:00+00:00,1.37639,1.37639,1.37639,1.37639
Dukascopy,GBP/USD,2021-10-27T21:05:00+00:00,2021-10-27T21:12:00+00:00,7,unexplained_source_gap,2021-10-27T21:04:00+00:00,1.37387,1.37387,1.37387,1.37387,2021-10-27T21:12:00+00:00,1.37387,1.3739,1.37387,1.37387
Dukascopy,GBP/USD,2021-10-29T21:00:00+00:00,2021-10-31T21:10:00+00:00,2890,unexplained_source_gap,2021-10-29T20:59:00+00:00,1.36885,1.36899,1.36732,1.36762,2021-10-31T21:10:00+00:00,1.36764,1.36764,1.36698,1.36742
Dukascopy,GBP/USD,2021-10-31T21:16:00+00:00,2021-10-31T21:22:00+00:00,6,unexplained_source_gap,2021-10-31T21:15:00+00:00,1.36773,1.36774,1.36773,1.36774,2021-10-31T21:22:00+00:00,1.36774,1.36844,1.36774,1.36844
Dukascopy,GBP/USD,2021-11-19T22:00:00+00:00,2021-11-21T22:03:00+00:00,2883,unexplained_source_gap,2021-11-19T21:59:00+00:00,1.34398,1.34501,1.34374,1.34486,2021-11-21T22:03:00+00:00,1.34495,1.34495,1.3445,1.34474
Dukascopy,GBP/USD,2021-11-22T22:13:00+00:00,2021-11-22T22:19:00+00:00,6,unexplained_source_gap,2021-11-22T22:12:00+00:00,1.3392,1.3392,1.3392,1.3392,2021-11-22T22:19:00+00:00,1.3392,1.3392,1.3392,1.3392
Dukascopy,GBP/USD,2021-11-23T22:20:00+00:00,2021-11-23T22:30:00+00:00,10,unexplained_source_gap,2021-11-23T22:19:00+00:00,1.33765,1.33765,1.33765,1.33765,2021-11-23T22:30:00+00:00,1.33765,1.33765,1.33765,1.33765
Dukascopy,GBP/USD,2021-11-24T22:09:00+00:00,2021-11-24T22:16:00+00:00,7,unexplained_source_gap,2021-11-24T22:08:00+00:00,1.33265,1.33265,1.33265,1.33265,2021-11-24T22:16:00+00:00,1.33265,1.33265,1.33265,1.33265
Dukascopy,GBP/USD,2021-11-24T22:17:00+00:00,2021-11-24T22:26:00+00:00,9,unexplained_source_gap,2021-11-24T22:16:00+00:00,1.33265,1.33265,1.33265,1.33265,2021-11-24T22:26:00+00:00,1.3327,1.3327,1.3327,1.3327
Dukascopy,GBP/USD,2021-12-06T22:11:00+00:00,2021-12-06T22:28:00+00:00,17,unexplained_source_gap,2021-12-06T22:10:00+00:00,1.32609,1.32609,1.32609,1.32609,2021-12-06T22:28:00+00:00,1.32609,1.32609,1.32609,1.32609
Dukascopy,GBP/USD,2021-12-13T22:15:00+00:00,2021-12-13T22:21:00+00:00,6,unexplained_source_gap,2021-12-13T22:14:00+00:00,1.32117,1.32117,1.32117,1.32117,2021-12-13T22:21:00+00:00,1.32119,1.32119,1.32119,1.32119
Dukascopy,GBP/USD,2021-12-20T22:24:00+00:00,2021-12-20T22:30:00+00:00,6,unexplained_source_gap,2021-12-20T22:23:00+00:00,1.32088,1.32088,1.32087,1.32087,2021-12-20T22:30:00+00:00,1.32087,1.32087,1.32073,1.32077
Dukascopy,GBP/USD,2021-12-31T22:00:00+00:00,2022-01-02T22:01:00+00:00,2881,unexplained_source_gap,2021-12-31T21:59:00+00:00,1.35194,1.35225,1.35177,1.35177,2022-01-02T22:01:00+00:00,1.35199,1.35213,1.35199,1.35213
Dukascopy,GBP/USD,2022-01-07T22:00:00+00:00,2022-01-09T22:02:00+00:00,2882,unexplained_source_gap,2022-01-07T21:59:00+00:00,1.3591,1.3591,1.35819,1.35827,2022-01-09T22:02:00+00:00,1.35734,1.35839,1.35734,1.35839
Dukascopy,GBP/USD,2022-01-09T22:04:00+00:00,2022-01-09T22:10:00+00:00,6,unexplained_source_gap,2022-01-09T22:03:00+00:00,1.35839,1.35894,1.35765,1.35773,2022-01-09T22:10:00+00:00,1.35773,1.35773,1.35773,1.35773
Dukascopy,GBP/USD,2022-01-13T22:21:00+00:00,2022-01-13T22:28:00+00:00,7,unexplained_source_gap,2022-01-13T22:20:00+00:00,1.37073,1.37082,1.37072,1.37072,2022-01-13T22:28:00+00:00,1.37072,1.37078,1.37072,1.37072
Dukascopy,GBP/USD,2022-02-03T22:43:00+00:00,2022-02-03T22:50:00+00:00,7,unexplained_source_gap,2022-02-03T22:42:00+00:00,1.35952,1.35952,1.35952,1.35952,2022-02-03T22:50:00+00:00,1.35952,1.35955,1.35952,1.35954
Dukascopy,GBP/USD,2022-03-01T22:11:00+00:00,2022-03-01T22:29:00+00:00,18,unexplained_source_gap,2022-03-01T22:10:00+00:00,1.33241,1.3328,1.33228,1.33228,2022-03-01T22:29:00+00:00,1.33228,1.33242,1.33228,1.33241
Dukascopy,GBP/USD,2022-03-18T21:00:00+00:00,2022-03-20T21:10:00+00:00,2890,unexplained_source_gap,2022-03-18T20:59:00+00:00,1.31769,1.31769,1.31745,1.31758,2022-03-20T21:10:00+00:00,1.31677,1.31677,1.31627,1.31627
Dukascopy,GBP/USD,2022-04-06T21:22:00+00:00,2022-04-06T21:28:00+00:00,6,unexplained_source_gap,2022-04-06T21:21:00+00:00,1.30644,1.30644,1.30644,1.30644,2022-04-06T21:28:00+00:00,1.30644,1.30644,1.30644,1.30644
Dukascopy,GBP/USD,2022-04-08T21:00:00+00:00,2022-04-10T21:05:00+00:00,2885,unexplained_source_gap,2022-04-08T20:59:00+00:00,1.30355,1.30355,1.30295,1.30305,2022-04-10T21:05:00+00:00,1.3023,1.30239,1.3023,1.30239
Dukascopy,GBP/USD,2022-04-22T21:00:00+00:00,2022-04-24T21:04:00+00:00,2884,unexplained_source_gap,2022-04-22T20:59:00+00:00,1.28337,1.28357,1.28337,1.28343,2022-04-24T21:04:00+00:00,1.28304,1.28315,1.28304,1.28315
Dukascopy,GBP/USD,2022-05-10T21:36:00+00:00,2022-05-10T21:43:00+00:00,7,unexplained_source_gap,2022-05-10T21:35:00+00:00,1.23136,1.23143,1.23136,1.23143,2022-05-10T21:43:00+00:00,1.23143,1.23143,1.23143,1.23143
Dukascopy,GBP/USD,2022-05-10T21:44:00+00:00,2022-05-10T21:54:00+00:00,10,unexplained_source_gap,2022-05-10T21:43:00+00:00,1.23143,1.23143,1.23143,1.23143,2022-05-10T21:54:00+00:00,1.23135,1.23135,1.23134,1.23135
Dukascopy,GBP/USD,2022-05-13T21:00:00+00:00,2022-05-15T21:01:00+00:00,2881,unexplained_source_gap,2022-05-13T20:59:00+00:00,1.22603,1.22613,1.2257,1.22585,2022-05-15T21:01:00+00:00,1.22369,1.2242,1.22369,1.2242
Dukascopy,GBP/USD,2022-05-27T21:00:00+00:00,2022-05-29T21:09:00+00:00,2889,unexplained_source_gap,2022-05-27T20:59:00+00:00,1.26268,1.26279,1.26268,1.26275,2022-05-29T21:09:00+00:00,1.26093,1.26093,1.26093,1.26093
Dukascopy,GBP/USD,2022-06-17T21:00:00+00:00,2022-06-19T21:05:00+00:00,2885,unexplained_source_gap,2022-06-17T20:59:00+00:00,1.22168,1.22254,1.22166,1.22186,2022-06-19T21:05:00+00:00,1.22189,1.222,1.22187,1.222
Dukascopy,GBP/USD,2022-06-24T21:00:00+00:00,2022-06-26T21:05:00+00:00,2885,unexplained_source_gap,2022-06-24T20:59:00+00:00,1.22747,1.22747,1.22579,1.22622,2022-06-26T21:05:00+00:00,1.225,1.22521,1.22499,1.22521
Dukascopy,GBP/USD,2022-07-08T21:00:00+00:00,2022-07-10T21:05:00+00:00,2885,unexplained_source_gap,2022-07-08T20:59:00+00:00,1.20286,1.20324,1.20283,1.2029,2022-07-10T21:05:00+00:00,1.20003,1.20112,1.20003,1.20109
Dukascopy,GBP/USD,2022-07-22T21:00:00+00:00,2022-07-24T21:05:00+00:00,2885,unexplained_source_gap,2022-07-22T20:59:00+00:00,1.20051,1.20093,1.19972,1.19972,2022-07-24T21:05:00+00:00,1.19863,1.20064,1.19863,1.20064
Dukascopy,GBP/USD,2022-07-31T21:13:00+00:00,2022-07-31T21:20:00+00:00,7,unexplained_source_gap,2022-07-31T21:12:00+00:00,1.21648,1.21648,1.21648,1.21648,2022-07-31T21:20:00+00:00,1.21648,1.21648,1.21644,1.21647
Dukascopy,GBP/USD,2022-08-12T21:00:00+00:00,2022-08-14T21:25:00+00:00,2905,unexplained_source_gap,2022-08-12T20:59:00+00:00,1.21339,1.21376,1.21252,1.21314,2022-08-14T21:25:00+00:00,1.21294,1.21329,1.21294,1.21306
Dukascopy,GBP/USD,2022-08-19T21:00:00+00:00,2022-08-21T21:04:00+00:00,2884,unexplained_source_gap,2022-08-19T20:59:00+00:00,1.18298,1.18346,1.18224,1.18224,2022-08-21T21:04:00+00:00,1.18169,1.18169,1.18169,1.18169
Dukascopy,GBP/USD,2022-08-21T21:14:00+00:00,2022-08-21T21:25:00+00:00,11,unexplained_source_gap,2022-08-21T21:13:00+00:00,1.1819,1.1819,1.18187,1.18187,2022-08-21T21:25:00+00:00,1.18311,1.18311,1.1828,1.18283
Dukascopy,GBP/USD,2022-09-18T21:42:00+00:00,2022-09-18T21:57:00+00:00,15,unexplained_source_gap,2022-09-18T21:41:00+00:00,1.14185,1.14193,1.14184,1.14186,2022-09-18T21:57:00+00:00,1.14194,1.14194,1.14153,1.14158
Dukascopy,GBP/USD,2022-09-28T21:15:00+00:00,2022-09-28T21:21:00+00:00,6,unexplained_source_gap,2022-09-28T21:14:00+00:00,1.08864,1.08864,1.08864,1.08864,2022-09-28T21:21:00+00:00,1.08868,1.08868,1.08868,1.08868
Dukascopy,GBP/USD,2022-10-07T21:00:00+00:00,2022-10-09T21:13:00+00:00,2893,unexplained_source_gap,2022-10-07T20:59:00+00:00,1.10934,1.10934,1.1073,1.10934,2022-10-09T21:13:00+00:00,1.10891,1.10891,1.10891,1.10891
Dukascopy,GBP/USD,2022-10-30T21:17:00+00:00,2022-10-30T21:24:00+00:00,7,unexplained_source_gap,2022-10-30T21:16:00+00:00,1.15871,1.15871,1.15846,1.15846,2022-10-30T21:24:00+00:00,1.15846,1.15846,1.15846,1.15846
Dukascopy,GBP/USD,2022-11-21T22:01:00+00:00,2022-11-21T22:11:00+00:00,10,unexplained_source_gap,2022-11-21T22:00:00+00:00,1.18182,1.18186,1.18182,1.18186,2022-11-21T22:11:00+00:00,1.18196,1.18227,1.18185,1.18186
Dukascopy,GBP/USD,2022-12-02T22:00:00+00:00,2022-12-04T22:04:00+00:00,2884,unexplained_source_gap,2022-12-02T21:59:00+00:00,1.22917,1.22922,1.22772,1.22772,2022-12-04T22:04:00+00:00,1.22667,1.22706,1.22667,1.22706
Dukascopy,GBP/USD,2022-12-06T22:18:00+00:00,2022-12-06T22:24:00+00:00,6,unexplained_source_gap,2022-12-06T22:17:00+00:00,1.21284,1.21289,1.21282,1.21283,2022-12-06T22:24:00+00:00,1.21282,1.21282,1.21282,1.21282
Dukascopy,GBP/USD,2022-12-07T22:19:00+00:00,2022-12-07T22:25:00+00:00,6,unexplained_source_gap,2022-12-07T22:18:00+00:00,1.21998,1.21998,1.21998,1.21998,2022-12-07T22:25:00+00:00,1.22017,1.22036,1.22005,1.22036
Dukascopy,GBP/USD,2022-12-22T22:05:00+00:00,2022-12-22T22:11:00+00:00,6,unexplained_source_gap,2022-12-22T22:04:00+00:00,1.2021,1.2021,1.2021,1.2021,2022-12-22T22:11:00+00:00,1.20202,1.20202,1.2019,1.2019
Dukascopy,GBP/USD,2022-12-23T22:00:00+00:00,2022-12-25T22:04:00+00:00,2884,unexplained_source_gap,2022-12-23T21:59:00+00:00,1.20506,1.20511,1.20335,1.20335,2022-12-25T22:04:00+00:00,1.20551,1.20551,1.20551,1.20551
Dukascopy,GBP/USD,2022-12-25T22:12:00+00:00,2022-12-25T22:24:00+00:00,12,unexplained_source_gap,2022-12-25T22:11:00+00:00,1.20588,1.20588,1.20588,1.20588,2022-12-25T22:24:00+00:00,1.20588,1.20613,1.20587,1.20613
Dukascopy,GBP/USD,2022-12-25T22:51:00+00:00,2022-12-25T22:58:00+00:00,7,unexplained_source_gap,2022-12-25T22:50:00+00:00,1.20489,1.20489,1.20489,1.20489,2022-12-25T22:58:00+00:00,1.20489,1.20489,1.20489,1.20489
Dukascopy,GBP/USD,2022-12-25T23:49:00+00:00,2022-12-25T23:55:00+00:00,6,unexplained_source_gap,2022-12-25T23:48:00+00:00,1.20587,1.20593,1.20587,1.20587,2022-12-25T23:55:00+00:00,1.20587,1.20604,1.20587,1.20604
Dukascopy,GBP/USD,2022-12-26T17:37:00+00:00,2022-12-26T17:45:00+00:00,8,unexplained_source_gap,2022-12-26T17:36:00+00:00,1.20542,1.20542,1.20542,1.20542,2022-12-26T17:45:00+00:00,1.20542,1.20542,1.20542,1.20542
Dukascopy,GBP/USD,2022-12-26T17:54:00+00:00,2022-12-26T18:00:00+00:00,6,unexplained_source_gap,2022-12-26T17:53:00+00:00,1.20546,1.20556,1.20542,1.20542,2022-12-26T18:00:00+00:00,1.20542,1.20542,1.20542,1.20542
