start_utc,end_utc,exact_rows
2022-04-04T00:00:00+00:00,2022-04-04T00:01:00+00:00,2
2022-04-04T00:05:00+00:00,2022-04-04T00:05:00+00:00,1
2022-04-04T00:15:00+00:00,2022-04-04T00:15:00+00:00,1
2022-04-04T01:00:00+00:00,2022-04-04T01:00:00+00:00,1
2022-04-11T00:00:00+00:00,2022-04-11T00:01:00+00:00,2
2022-04-11T00:05:00+00:00,2022-04-11T00:05:00+00:00,1
2022-04-11T00:15:00+00:00,2022-04-11T00:15:00+00:00,1
2022-04-11T01:00:00+00:00,2022-04-11T01:00:00+00:00,1
2022-04-18T00:00:00+00:00,2022-04-18T00:01:00+00:00,2
2022-04-18T00:05:00+00:00,2022-04-18T00:05:00+00:00,1
2022-04-18T00:15:00+00:00,2022-04-18T00:15:00+00:00,1
2022-04-18T01:00:00+00:00,2022-04-18T01:00:00+00:00,1
2022-04-25T00:00:00+00:00,2022-04-25T00:02:00+00:00,3
2022-04-25T00:05:00+00:00,2022-04-25T00:06:00+00:00,2
2022-04-25T00:15:00+00:00,2022-04-25T00:16:00+00:00,2
2022-04-25T01:00:00+00:00,2022-04-25T01:01:00+00:00,2
2022-05-02T00:00:00+00:00,2022-05-02T00:01:00+00:00,2
2022-05-02T00:05:00+00:00,2022-05-02T00:05:00+00:00,1
2022-05-02T00:15:00+00:00,2022-05-02T00:15:00+00:00,1
2022-05-02T01:00:00+00:00,2022-05-02T01:00:00+00:00,1
2022-05-09T00:00:00+00:00,2022-05-09T00:01:00+00:00,2
2022-05-09T00:05:00+00:00,2022-05-09T00:05:00+00:00,1
2022-05-09T00:15:00+00:00,2022-05-09T00:15:00+00:00,1
2022-05-09T01:00:00+00:00,2022-05-09T01:00:00+00:00,1
2022-05-16T00:00:00+00:00,2022-05-16T00:01:00+00:00,2
2022-05-16T00:05:00+00:00,2022-05-16T00:05:00+00:00,1
2022-05-16T00:15:00+00:00,2022-05-16T00:15:00+00:00,1
2022-05-16T01:00:00+00:00,2022-05-16T01:00:00+00:00,1
2022-05-23T00:00:00+00:00,2022-05-23T00:01:00+00:00,2
2022-05-23T00:05:00+00:00,2022-05-23T00:05:00+00:00,1
2022-05-23T00:15:00+00:00,2022-05-23T00:15:00+00:00,1
2022-05-23T01:00:00+00:00,2022-05-23T01:00:00+00:00,1
2022-05-30T00:00:00+00:00,2022-05-30T00:01:00+00:00,2
2022-05-30T00:05:00+00:00,2022-05-30T00:05:00+00:00,1
2022-05-30T00:15:00+00:00,2022-05-30T00:15:00+00:00,1
2022-05-30T01:00:00+00:00,2022-05-30T01:00:00+00:00,1
2022-06-06T00:00:00+00:00,2022-06-06T00:01:00+00:00,2
2022-06-06T00:05:00+00:00,2022-06-06T00:05:00+00:00,1
2022-06-06T00:15:00+00:00,2022-06-06T00:15:00+00:00,1
2022-06-06T01:00:00+00:00,2022-06-06T01:00:00+00:00,1
2022-06-13T00:00:00+00:00,2022-06-13T00:01:00+00:00,2
2022-06-13T00:05:00+00:00,2022-06-13T00:05:00+00:00,1
2022-06-13T00:15:00+00:00,2022-06-13T00:15:00+00:00,1
2022-06-13T01:00:00+00:00,2022-06-13T01:00:00+00:00,1
2022-06-20T00:00:00+00:00,2022-06-20T00:01:00+00:00,2
2022-06-20T00:05:00+00:00,2022-06-20T00:05:00+00:00,1
2022-06-20T00:15:00+00:00,2022-06-20T00:15:00+00:00,1
2022-06-20T01:00:00+00:00,2022-06-20T01:00:00+00:00,1
2022-06-27T00:00:00+00:00,2022-06-27T00:01:00+00:00,2
2022-06-27T00:05:00+00:00,2022-06-27T00:05:00+00:00,1
2022-06-27T00:15:00+00:00,2022-06-27T00:17:00+00:00,3
2022-06-27T00:20:00+00:00,2022-06-27T00:21:00+00:00,2
2022-06-27T00:28:00+00:00,2022-06-27T00:31:00+00:00,4
2022-06-27T00:33:00+00:00,2022-06-27T00:35:00+00:00,3
2022-06-27T00:43:00+00:00,2022-06-27T00:45:00+00:00,3
2022-06-27T01:00:00+00:00,2022-06-27T01:00:00+00:00,1
2022-06-27T01:15:00+00:00,2022-06-27T01:16:00+00:00,2
2022-06-27T01:28:00+00:00,2022-06-27T01:30:00+00:00,3
2022-07-04T00:00:00+00:00,2022-07-04T00:01:00+00:00,2
2022-07-04T00:05:00+00:00,2022-07-04T00:05:00+00:00,1
2022-07-04T00:15:00+00:00,2022-07-04T00:15:00+00:00,1
2022-07-04T01:00:00+00:00,2022-07-04T01:00:00+00:00,1
2022-07-11T00:00:00+00:00,2022-07-11T00:01:00+00:00,2
2022-07-11T00:05:00+00:00,2022-07-11T00:05:00+00:00,1
2022-07-11T00:15:00+00:00,2022-07-11T00:15:00+00:00,1
2022-07-11T01:00:00+00:00,2022-07-11T01:00:00+00:00,1
2022-07-18T00:00:00+00:00,2022-07-18T00:01:00+00:00,2
2022-07-18T00:05:00+00:00,2022-07-18T00:05:00+00:00,1
2022-07-18T00:15:00+00:00,2022-07-18T00:15:00+00:00,1
2022-07-18T01:00:00+00:00,2022-07-18T01:00:00+00:00,1
2022-07-25T00:00:00+00:00,2022-07-25T00:01:00+00:00,2
2022-07-25T00:05:00+00:00,2022-07-25T00:05:00+00:00,1
2022-07-25T00:15:00+00:00,2022-07-25T00:15:00+00:00,1
2022-07-25T01:00:00+00:00,2022-07-25T01:00:00+00:00,1
2022-08-01T00:00:00+00:00,2022-08-01T00:01:00+00:00,2
2022-08-01T00:05:00+00:00,2022-08-01T00:05:00+00:00,1
2022-08-01T00:15:00+00:00,2022-08-01T00:15:00+00:00,1
2022-08-01T01:00:00+00:00,2022-08-01T01:00:00+00:00,1
2022-08-08T00:00:00+00:00,2022-08-08T00:01:00+00:00,2
2022-08-08T00:05:00+00:00,2022-08-08T00:05:00+00:00,1
2022-08-08T00:15:00+00:00,2022-08-08T00:15:00+00:00,1
2022-08-08T01:00:00+00:00,2022-08-08T01:00:00+00:00,1
2022-08-15T00:00:00+00:00,2022-08-15T00:02:00+00:00,3
2022-08-15T00:05:00+00:00,2022-08-15T00:06:00+00:00,2
2022-08-15T00:15:00+00:00,2022-08-15T00:16:00+00:00,2
2022-08-15T01:00:00+00:00,2022-08-15T01:01:00+00:00,2
2022-08-22T00:00:00+00:00,2022-08-22T00:01:00+00:00,2
2022-08-22T00:05:00+00:00,2022-08-22T00:05:00+00:00,1
2022-08-22T00:15:00+00:00,2022-08-22T00:15:00+00:00,1
2022-08-22T01:00:00+00:00,2022-08-22T01:00:00+00:00,1
2022-08-29T00:00:00+00:00,2022-08-29T00:01:00+00:00,2
2022-08-29T00:05:00+00:00,2022-08-29T00:05:00+00:00,1
2022-08-29T00:15:00+00:00,2022-08-29T00:15:00+00:00,1
2022-08-29T01:00:00+00:00,2022-08-29T01:00:00+00:00,1
2022-09-05T00:00:00+00:00,2022-09-05T00:01:00+00:00,2
2022-09-05T00:05:00+00:00,2022-09-05T00:05:00+00:00,1
2022-09-05T00:15:00+00:00,2022-09-05T00:15:00+00:00,1
2022-09-05T01:00:00+00:00,2022-09-05T01:00:00+00:00,1
2022-09-12T00:00:00+00:00,2022-09-12T00:01:00+00:00,2
2022-09-12T00:05:00+00:00,2022-09-12T00:05:00+00:00,1
2022-09-12T00:15:00+00:00,2022-09-12T00:15:00+00:00,1
2022-09-12T01:00:00+00:00,2022-09-12T01:00:00+00:00,1
2022-09-19T00:00:00+00:00,2022-09-19T00:01:00+00:00,2
2022-09-19T00:05:00+00:00,2022-09-19T00:05:00+00:00,1
2022-09-19T00:15:00+00:00,2022-09-19T00:15:00+00:00,1
2022-09-19T01:00:00+00:00,2022-09-19T01:00:00+00:00,1
2022-09-26T00:00:00+00:00,2022-09-26T00:01:00+00:00,2
2022-09-26T00:05:00+00:00,2022-09-26T00:05:00+00:00,1
2022-09-26T00:15:00+00:00,2022-09-26T00:15:00+00:00,1
2022-09-26T01:00:00+00:00,2022-09-26T01:00:00+00:00,1
2022-10-03T00:00:00+00:00,2022-10-03T00:01:00+00:00,2
2022-10-03T00:05:00+00:00,2022-10-03T00:05:00+00:00,1
2022-10-03T00:15:00+00:00,2022-10-03T00:15:00+00:00,1
2022-10-03T01:00:00+00:00,2022-10-03T01:00:00+00:00,1
2022-10-10T00:00:00+00:00,2022-10-10T00:01:00+00:00,2
2022-10-10T00:05:00+00:00,2022-10-10T00:05:00+00:00,1
2022-10-10T00:15:00+00:00,2022-10-10T00:15:00+00:00,1
2022-10-10T01:00:00+00:00,2022-10-10T01:00:00+00:00,1
2022-10-17T00:00:00+00:00,2022-10-17T00:01:00+00:00,2
2022-10-17T00:05:00+00:00,2022-10-17T00:05:00+00:00,1
2022-10-17T00:15:00+00:00,2022-10-17T00:15:00+00:00,1
2022-10-17T01:00:00+00:00,2022-10-17T01:00:00+00:00,1
2022-10-24T00:00:00+00:00,2022-10-24T00:01:00+00:00,2
2022-10-24T00:05:00+00:00,2022-10-24T00:05:00+00:00,1
2022-10-24T00:15:00+00:00,2022-10-24T00:15:00+00:00,1
2022-10-24T01:00:00+00:00,2022-10-24T01:00:00+00:00,1
2022-10-30T23:00:00+00:00,2022-10-30T23:01:00+00:00,2
2022-10-30T23:05:00+00:00,2022-10-30T23:05:00+00:00,1
2022-10-30T23:15:00+00:00,2022-10-30T23:15:00+00:00,1
2022-10-31T00:00:00+00:00,2022-10-31T00:00:00+00:00,1
2022-11-07T00:00:00+00:00,2022-11-07T00:01:00+00:00,2
2022-11-07T00:05:00+00:00,2022-11-07T00:05:00+00:00,1
2022-11-07T00:15:00+00:00,2022-11-07T00:15:00+00:00,1
2022-11-07T01:00:00+00:00,2022-11-07T01:00:00+00:00,1
2022-11-14T00:00:00+00:00,2022-11-14T00:01:00+00:00,2
2022-11-14T00:05:00+00:00,2022-11-14T00:05:00+00:00,1
2022-11-14T00:15:00+00:00,2022-11-14T00:15:00+00:00,1
2022-11-14T01:00:00+00:00,2022-11-14T01:00:00+00:00,1
2022-11-21T00:00:00+00:00,2022-11-21T00:01:00+00:00,2
2022-11-21T00:05:00+00:00,2022-11-21T00:05:00+00:00,1
2022-11-21T00:15:00+00:00,2022-11-21T00:15:00+00:00,1
2022-11-21T01:00:00+00:00,2022-11-21T01:00:00+00:00,1
2022-11-28T00:00:00+00:00,2022-11-28T00:01:00+00:00,2
2022-11-28T00:05:00+00:00,2022-11-28T00:05:00+00:00,1
2022-11-28T00:15:00+00:00,2022-11-28T00:15:00+00:00,1
2022-11-28T01:00:00+00:00,2022-11-28T01:00:00+00:00,1
2022-12-05T00:00:00+00:00,2022-12-05T00:01:00+00:00,2
2022-12-05T00:05:00+00:00,2022-12-05T00:05:00+00:00,1
2022-12-05T00:15:00+00:00,2022-12-05T00:15:00+00:00,1
2022-12-05T01:00:00+00:00,2022-12-05T01:00:00+00:00,1
2022-12-12T00:00:00+00:00,2022-12-12T00:01:00+00:00,2
2022-12-12T00:05:00+00:00,2022-12-12T00:05:00+00:00,1
2022-12-12T00:15:00+00:00,2022-12-12T00:15:00+00:00,1
2022-12-12T01:00:00+00:00,2022-12-12T01:00:00+00:00,1
2022-12-19T00:00:00+00:00,2022-12-19T00:01:00+00:00,2
2022-12-19T00:05:00+00:00,2022-12-19T00:05:00+00:00,1
2022-12-19T00:15:00+00:00,2022-12-19T00:15:00+00:00,1
2022-12-19T01:00:00+00:00,2022-12-19T01:00:00+00:00,1
2022-12-27T00:00:00+00:00,2022-12-27T00:02:00+00:00,3
2022-12-27T00:05:00+00:00,2022-12-27T00:06:00+00:00,2
2022-12-27T00:15:00+00:00,2022-12-27T00:16:00+00:00,2
2022-12-27T01:00:00+00:00,2022-12-27T01:01:00+00:00,2
2023-01-03T00:08:00+00:00,2023-01-03T00:18:00+00:00,11
2023-01-03T00:23:00+00:00,2023-01-03T00:28:00+00:00,6
2023-01-03T01:08:00+00:00,2023-01-03T01:13:00+00:00,6
2023-01-09T00:00:00+00:00,2023-01-09T00:01:00+00:00,2
2023-01-09T00:05:00+00:00,2023-01-09T00:05:00+00:00,1
2023-01-09T00:15:00+00:00,2023-01-09T00:15:00+00:00,1
2023-01-09T01:00:00+00:00,2023-01-09T01:00:00+00:00,1
2023-01-16T00:00:00+00:00,2023-01-16T00:01:00+00:00,2
2023-01-16T00:05:00+00:00,2023-01-16T00:05:00+00:00,1
2023-01-16T00:15:00+00:00,2023-01-16T00:15:00+00:00,1
2023-01-16T01:00:00+00:00,2023-01-16T01:00:00+00:00,1
2023-01-23T00:00:00+00:00,2023-01-23T00:01:00+00:00,2
2023-01-23T00:05:00+00:00,2023-01-23T00:05:00+00:00,1
2023-01-23T00:15:00+00:00,2023-01-23T00:15:00+00:00,1
2023-01-23T01:00:00+00:00,2023-01-23T01:00:00+00:00,1
2023-01-30T00:00:00+00:00,2023-01-30T00:01:00+00:00,2
2023-01-30T00:05:00+00:00,2023-01-30T00:05:00+00:00,1
2023-01-30T00:15:00+00:00,2023-01-30T00:15:00+00:00,1
2023-01-30T01:00:00+00:00,2023-01-30T01:00:00+00:00,1
2023-02-06T00:00:00+00:00,2023-02-06T00:01:00+00:00,2
2023-02-06T00:05:00+00:00,2023-02-06T00:05:00+00:00,1
2023-02-06T00:15:00+00:00,2023-02-06T00:15:00+00:00,1
2023-02-06T01:00:00+00:00,2023-02-06T01:00:00+00:00,1
2023-02-13T00:00:00+00:00,2023-02-13T00:01:00+00:00,2
2023-02-13T00:05:00+00:00,2023-02-13T00:05:00+00:00,1
2023-02-13T00:15:00+00:00,2023-02-13T00:15:00+00:00,1
2023-02-13T01:00:00+00:00,2023-02-13T01:00:00+00:00,1
2023-02-20T00:00:00+00:00,2023-02-20T00:01:00+00:00,2
2023-02-20T00:05:00+00:00,2023-02-20T00:05:00+00:00,1
2023-02-20T00:15:00+00:00,2023-02-20T00:15:00+00:00,1
2023-02-20T01:00:00+00:00,2023-02-20T01:00:00+00:00,1
2023-02-27T00:00:00+00:00,2023-02-27T00:01:00+00:00,2
2023-02-27T00:05:00+00:00,2023-02-27T00:05:00+00:00,1
2023-02-27T00:15:00+00:00,2023-02-27T00:15:00+00:00,1
2023-02-27T01:00:00+00:00,2023-02-27T01:00:00+00:00,1
2023-03-06T00:00:00+00:00,2023-03-06T00:01:00+00:00,2
2023-03-06T00:05:00+00:00,2023-03-06T00:05:00+00:00,1
2023-03-06T00:15:00+00:00,2023-03-06T00:15:00+00:00,1
2023-03-06T01:00:00+00:00,2023-03-06T01:00:00+00:00,1
2023-03-12T23:00:00+00:00,2023-03-12T23:01:00+00:00,2
2023-03-12T23:05:00+00:00,2023-03-12T23:05:00+00:00,1
2023-03-12T23:15:00+00:00,2023-03-12T23:15:00+00:00,1
2023-03-13T00:00:00+00:00,2023-03-13T00:00:00+00:00,1
2023-03-19T23:00:00+00:00,2023-03-19T23:01:00+00:00,2
2023-03-19T23:05:00+00:00,2023-03-19T23:05:00+00:00,1
2023-03-19T23:15:00+00:00,2023-03-19T23:15:00+00:00,1
2023-03-20T00:00:00+00:00,2023-03-20T00:00:00+00:00,1
2023-03-27T00:00:00+00:00,2023-03-27T00:01:00+00:00,2
2023-03-27T00:05:00+00:00,2023-03-27T00:05:00+00:00,1
2023-03-27T00:15:00+00:00,2023-03-27T00:15:00+00:00,1
2023-03-27T01:00:00+00:00,2023-03-27T01:00:00+00:00,1
2023-04-03T00:00:00+00:00,2023-04-03T00:01:00+00:00,2
2023-04-03T00:05:00+00:00,2023-04-03T00:05:00+00:00,1
2023-04-03T00:15:00+00:00,2023-04-03T00:15:00+00:00,1
2023-04-03T01:00:00+00:00,2023-04-03T01:00:00+00:00,1
2023-04-10T00:00:00+00:00,2023-04-10T00:01:00+00:00,2
2023-04-10T00:05:00+00:00,2023-04-10T00:05:00+00:00,1
2023-04-10T00:15:00+00:00,2023-04-10T00:15:00+00:00,1
2023-04-10T01:00:00+00:00,2023-04-10T01:00:00+00:00,1
2023-04-17T00:00:00+00:00,2023-04-17T00:01:00+00:00,2
2023-04-17T00:05:00+00:00,2023-04-17T00:05:00+00:00,1
2023-04-17T00:15:00+00:00,2023-04-17T00:15:00+00:00,1
2023-04-17T01:00:00+00:00,2023-04-17T01:00:00+00:00,1
2023-04-24T00:00:00+00:00,2023-04-24T00:01:00+00:00,2
2023-04-24T00:05:00+00:00,2023-04-24T00:05:00+00:00,1
2023-04-24T00:15:00+00:00,2023-04-24T00:15:00+00:00,1
2023-04-24T01:00:00+00:00,2023-04-24T01:00:00+00:00,1
2023-05-01T00:00:00+00:00,2023-05-01T00:01:00+00:00,2
2023-05-01T00:05:00+00:00,2023-05-01T00:05:00+00:00,1
2023-05-01T00:15:00+00:00,2023-05-01T00:15:00+00:00,1
2023-05-01T01:00:00+00:00,2023-05-01T01:00:00+00:00,1
2023-05-08T00:00:00+00:00,2023-05-08T00:01:00+00:00,2
2023-05-08T00:05:00+00:00,2023-05-08T00:05:00+00:00,1
2023-05-08T00:15:00+00:00,2023-05-08T00:15:00+00:00,1
2023-05-08T01:00:00+00:00,2023-05-08T01:00:00+00:00,1
2023-05-15T00:00:00+00:00,2023-05-15T00:01:00+00:00,2
2023-05-15T00:05:00+00:00,2023-05-15T00:05:00+00:00,1
2023-05-15T00:15:00+00:00,2023-05-15T00:15:00+00:00,1
2023-05-15T01:00:00+00:00,2023-05-15T01:00:00+00:00,1
2023-05-22T00:00:00+00:00,2023-05-22T00:01:00+00:00,2
2023-05-22T00:05:00+00:00,2023-05-22T00:05:00+00:00,1
2023-05-22T00:15:00+00:00,2023-05-22T00:15:00+00:00,1
2023-05-22T01:00:00+00:00,2023-05-22T01:00:00+00:00,1
2023-05-23T22:19:00+00:00,2023-05-23T22:20:00+00:00,2
2023-05-23T22:24:00+00:00,2023-05-23T22:24:00+00:00,1
2023-05-23T22:34:00+00:00,2023-05-23T22:34:00+00:00,1
2023-05-23T23:19:00+00:00,2023-05-23T23:19:00+00:00,1
2023-05-29T00:00:00+00:00,2023-05-29T00:01:00+00:00,2
2023-05-29T00:05:00+00:00,2023-05-29T00:05:00+00:00,1
2023-05-29T00:15:00+00:00,2023-05-29T00:15:00+00:00,1
2023-05-29T01:00:00+00:00,2023-05-29T01:00:00+00:00,1
2023-06-05T00:00:00+00:00,2023-06-05T00:01:00+00:00,2
2023-06-05T00:05:00+00:00,2023-06-05T00:05:00+00:00,1
2023-06-05T00:15:00+00:00,2023-06-05T00:15:00+00:00,1
2023-06-05T01:00:00+00:00,2023-06-05T01:00:00+00:00,1
2023-06-12T00:00:00+00:00,2023-06-12T00:01:00+00:00,2
2023-06-12T00:05:00+00:00,2023-06-12T00:05:00+00:00,1
2023-06-12T00:15:00+00:00,2023-06-12T00:15:00+00:00,1
2023-06-12T01:00:00+00:00,2023-06-12T01:00:00+00:00,1
2023-06-19T00:00:00+00:00,2023-06-19T00:01:00+00:00,2
2023-06-19T00:05:00+00:00,2023-06-19T00:05:00+00:00,1
2023-06-19T00:15:00+00:00,2023-06-19T00:15:00+00:00,1
2023-06-19T01:00:00+00:00,2023-06-19T01:00:00+00:00,1
2023-06-26T00:00:00+00:00,2023-06-26T00:01:00+00:00,2
2023-06-26T00:05:00+00:00,2023-06-26T00:05:00+00:00,1
2023-06-26T00:15:00+00:00,2023-06-26T00:15:00+00:00,1
2023-06-26T01:00:00+00:00,2023-06-26T01:00:00+00:00,1
2023-07-03T00:00:00+00:00,2023-07-03T00:01:00+00:00,2
2023-07-03T00:05:00+00:00,2023-07-03T00:05:00+00:00,1
2023-07-03T00:15:00+00:00,2023-07-03T00:15:00+00:00,1
2023-07-03T01:00:00+00:00,2023-07-03T01:00:00+00:00,1
2023-07-10T00:00:00+00:00,2023-07-10T00:08:00+00:00,9
2023-07-10T00:15:00+00:00,2023-07-10T00:18:00+00:00,4
2023-07-10T01:00:00+00:00,2023-07-10T01:03:00+00:00,4
2023-07-17T00:00:00+00:00,2023-07-17T00:02:00+00:00,3
2023-07-17T00:05:00+00:00,2023-07-17T00:06:00+00:00,2
2023-07-17T00:15:00+00:00,2023-07-17T00:16:00+00:00,2
2023-07-17T01:00:00+00:00,2023-07-17T01:01:00+00:00,2
2023-07-24T00:00:00+00:00,2023-07-24T00:01:00+00:00,2
2023-07-24T00:05:00+00:00,2023-07-24T00:05:00+00:00,1
2023-07-24T00:15:00+00:00,2023-07-24T00:15:00+00:00,1
2023-07-24T01:00:00+00:00,2023-07-24T01:00:00+00:00,1
2023-07-31T00:00:00+00:00,2023-07-31T00:01:00+00:00,2
2023-07-31T00:05:00+00:00,2023-07-31T00:05:00+00:00,1
2023-07-31T00:15:00+00:00,2023-07-31T00:15:00+00:00,1
2023-07-31T01:00:00+00:00,2023-07-31T01:00:00+00:00,1
2023-08-07T00:00:00+00:00,2023-08-07T00:01:00+00:00,2
2023-08-07T00:05:00+00:00,2023-08-07T00:05:00+00:00,1
2023-08-07T00:15:00+00:00,2023-08-07T00:15:00+00:00,1
2023-08-07T01:00:00+00:00,2023-08-07T01:00:00+00:00,1
2023-08-09T18:54:00+00:00,2023-08-09T18:55:00+00:00,2
2023-08-09T18:59:00+00:00,2023-08-09T18:59:00+00:00,1
2023-08-09T19:09:00+00:00,2023-08-09T19:09:00+00:00,1
2023-08-09T19:54:00+00:00,2023-08-09T19:54:00+00:00,1
2023-08-09T20:32:00+00:00,2023-08-09T20:33:00+00:00,2
2023-08-09T20:37:00+00:00,2023-08-09T20:37:00+00:00,1
2023-08-09T20:47:00+00:00,2023-08-09T20:47:00+00:00,1
2023-08-14T00:00:00+00:00,2023-08-14T00:01:00+00:00,2
2023-08-14T00:05:00+00:00,2023-08-14T00:05:00+00:00,1
2023-08-14T00:15:00+00:00,2023-08-14T00:15:00+00:00,1
2023-08-14T01:00:00+00:00,2023-08-14T01:00:00+00:00,1
2023-08-21T00:00:00+00:00,2023-08-21T00:01:00+00:00,2
2023-08-21T00:05:00+00:00,2023-08-21T00:05:00+00:00,1
2023-08-21T00:15:00+00:00,2023-08-21T00:15:00+00:00,1
2023-08-21T01:00:00+00:00,2023-08-21T01:00:00+00:00,1
2023-08-28T00:00:00+00:00,2023-08-28T00:01:00+00:00,2
2023-08-28T00:05:00+00:00,2023-08-28T00:05:00+00:00,1
2023-08-28T00:15:00+00:00,2023-08-28T00:15:00+00:00,1
2023-08-28T01:00:00+00:00,2023-08-28T01:00:00+00:00,1
2023-09-04T00:00:00+00:00,2023-09-04T00:01:00+00:00,2
2023-09-04T00:05:00+00:00,2023-09-04T00:05:00+00:00,1
2023-09-04T00:15:00+00:00,2023-09-04T00:15:00+00:00,1
2023-09-04T01:00:00+00:00,2023-09-04T01:00:00+00:00,1
2023-09-11T00:00:00+00:00,2023-09-11T00:01:00+00:00,2
2023-09-11T00:05:00+00:00,2023-09-11T00:05:00+00:00,1
2023-09-11T00:15:00+00:00,2023-09-11T00:15:00+00:00,1
2023-09-11T01:00:00+00:00,2023-09-11T01:00:00+00:00,1
2023-09-18T00:00:00+00:00,2023-09-18T00:02:00+00:00,3
2023-09-18T00:05:00+00:00,2023-09-18T00:06:00+00:00,2
2023-09-18T00:15:00+00:00,2023-09-18T00:16:00+00:00,2
2023-09-18T01:00:00+00:00,2023-09-18T01:01:00+00:00,2
2023-09-25T00:00:00+00:00,2023-09-25T00:01:00+00:00,2
2023-09-25T00:05:00+00:00,2023-09-25T00:05:00+00:00,1
2023-09-25T00:15:00+00:00,2023-09-25T00:15:00+00:00,1
2023-09-25T01:00:00+00:00,2023-09-25T01:00:00+00:00,1
2023-10-02T00:00:00+00:00,2023-10-02T00:01:00+00:00,2
2023-10-02T00:05:00+00:00,2023-10-02T00:05:00+00:00,1
2023-10-02T00:15:00+00:00,2023-10-02T00:15:00+00:00,1
2023-10-02T01:00:00+00:00,2023-10-02T01:00:00+00:00,1
2023-10-09T00:00:00+00:00,2023-10-09T00:01:00+00:00,2
2023-10-09T00:05:00+00:00,2023-10-09T00:05:00+00:00,1
2023-10-09T00:15:00+00:00,2023-10-09T00:15:00+00:00,1
2023-10-09T01:00:00+00:00,2023-10-09T01:00:00+00:00,1
2023-10-16T00:00:00+00:00,2023-10-16T00:01:00+00:00,2
2023-10-16T00:05:00+00:00,2023-10-16T00:05:00+00:00,1
2023-10-16T00:15:00+00:00,2023-10-16T00:15:00+00:00,1
2023-10-16T01:00:00+00:00,2023-10-16T01:00:00+00:00,1
2023-10-23T00:00:00+00:00,2023-10-23T00:01:00+00:00,2
2023-10-23T00:05:00+00:00,2023-10-23T00:05:00+00:00,1
2023-10-23T00:15:00+00:00,2023-10-23T00:15:00+00:00,1
2023-10-23T01:00:00+00:00,2023-10-23T01:00:00+00:00,1
2023-10-29T23:01:00+00:00,2023-10-29T23:02:00+00:00,2
2023-10-29T23:06:00+00:00,2023-10-29T23:06:00+00:00,1
2023-10-29T23:16:00+00:00,2023-10-29T23:16:00+00:00,1
2023-10-30T00:01:00+00:00,2023-10-30T00:01:00+00:00,1
2023-11-06T00:00:00+00:00,2023-11-06T00:01:00+00:00,2
2023-11-06T00:05:00+00:00,2023-11-06T00:05:00+00:00,1
2023-11-06T00:15:00+00:00,2023-11-06T00:15:00+00:00,1
2023-11-06T01:00:00+00:00,2023-11-06T01:00:00+00:00,1
2023-11-13T00:00:00+00:00,2023-11-13T00:01:00+00:00,2
2023-11-13T00:05:00+00:00,2023-11-13T00:05:00+00:00,1
2023-11-13T00:15:00+00:00,2023-11-13T00:15:00+00:00,1
2023-11-13T01:00:00+00:00,2023-11-13T01:00:00+00:00,1
2023-11-20T00:00:00+00:00,2023-11-20T00:01:00+00:00,2
2023-11-20T00:05:00+00:00,2023-11-20T00:05:00+00:00,1
2023-11-20T00:15:00+00:00,2023-11-20T00:15:00+00:00,1
2023-11-20T01:00:00+00:00,2023-11-20T01:00:00+00:00,1
2023-11-27T00:00:00+00:00,2023-11-27T00:01:00+00:00,2
2023-11-27T00:05:00+00:00,2023-11-27T00:05:00+00:00,1
2023-11-27T00:15:00+00:00,2023-11-27T00:15:00+00:00,1
2023-11-27T01:00:00+00:00,2023-11-27T01:00:00+00:00,1
2023-12-04T00:00:00+00:00,2023-12-04T00:01:00+00:00,2
2023-12-04T00:05:00+00:00,2023-12-04T00:05:00+00:00,1
2023-12-04T00:15:00+00:00,2023-12-04T00:15:00+00:00,1
2023-12-04T01:00:00+00:00,2023-12-04T01:00:00+00:00,1
2023-12-11T00:00:00+00:00,2023-12-11T00:01:00+00:00,2
2023-12-11T00:05:00+00:00,2023-12-11T00:05:00+00:00,1
2023-12-11T00:15:00+00:00,2023-12-11T00:15:00+00:00,1
2023-12-11T01:00:00+00:00,2023-12-11T01:00:00+00:00,1
2023-12-18T00:00:00+00:00,2023-12-18T00:01:00+00:00,2
2023-12-18T00:05:00+00:00,2023-12-18T00:05:00+00:00,1
2023-12-18T00:15:00+00:00,2023-12-18T00:15:00+00:00,1
2023-12-18T01:00:00+00:00,2023-12-18T01:00:00+00:00,1
2023-12-26T00:00:00+00:00,2023-12-26T00:01:00+00:00,2
2023-12-26T00:05:00+00:00,2023-12-26T00:05:00+00:00,1
2023-12-26T00:15:00+00:00,2023-12-26T00:15:00+00:00,1
2023-12-26T01:00:00+00:00,2023-12-26T01:00:00+00:00,1
2024-01-02T00:00:00+00:00,2024-01-02T00:01:00+00:00,2
2024-01-02T00:05:00+00:00,2024-01-02T00:05:00+00:00,1
2024-01-02T00:15:00+00:00,2024-01-02T00:15:00+00:00,1
2024-01-02T01:00:00+00:00,2024-01-02T01:00:00+00:00,1
2024-01-08T00:00:00+00:00,2024-01-08T00:10:00+00:00,11
2024-01-08T00:15:00+00:00,2024-01-08T00:20:00+00:00,6
2024-01-08T01:00:00+00:00,2024-01-08T01:05:00+00:00,6
2024-01-15T00:00:00+00:00,2024-01-15T00:01:00+00:00,2
2024-01-15T00:05:00+00:00,2024-01-15T00:05:00+00:00,1
