cohort,transition,matching_rule,raw_episode_id,episode_trade_ordinal,left_trade_id,right_trade_id,left_entry_time,right_entry_time,left_exit_time,right_exit_time,left_exit_reason,right_exit_reason,left_net_r,right_net_r,entry_changed,exit_changed,pnl_sign_changed
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,621,0,S3_000171,S4_000202,2019-09-18T03:19:00,2019-09-18T03:19:00,2019-09-18T04:34:00,2019-09-18T04:34:00,stop_loss,stop_loss,-1.0588235294116577,-1.0588235294116577,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,625,0,S3_000172,S4_000203,2019-10-25T08:27:00,2019-10-25T08:27:00,2019-10-25T08:38:00,2019-10-25T08:38:00,take_profit,take_profit,1.6282051282051282,1.6282051282051282,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,626,0,S3_000173,S4_000204,2019-11-12T03:09:00,2019-11-12T03:09:00,2019-11-12T04:39:00,2019-11-12T04:39:00,timeout,timeout,-0.8741485566007983,-0.8741485566007983,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,627,0,S3_000174,S4_000205,2019-11-18T03:41:00,2019-11-18T03:41:00,2019-11-18T03:57:00,2019-11-18T03:57:00,stop_loss,stop_loss,-1.0632911392403912,-1.0632911392403912,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,628,0,S3_000175,S4_000206,2019-11-18T03:58:00,2019-11-18T04:12:00,2019-11-18T05:28:00,2019-11-18T05:16:00,timeout,stop_loss,-0.11249999999989768,-1.0632911392403912,True,True,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,630,0,S3_000176,S4_000207,2019-11-25T03:02:00,2019-11-25T03:02:00,2019-11-25T03:05:00,2019-11-25T03:05:00,stop_loss,stop_loss,-1.0657894736840907,-1.0657894736840907,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,631,0,,S4_000208,,2019-11-25T03:20:00,,2019-11-25T03:25:00,,stop_loss,,-1.0614250614250171,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,633,0,,S4_000209,,2019-11-25T03:49:00,,2019-11-25T05:19:00,,timeout,,-0.6538461538461188,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,634,0,S3_000177,S4_000210,2019-11-26T03:02:00,2019-11-26T03:02:00,2019-11-26T03:06:00,2019-11-26T03:06:00,stop_loss,stop_loss,-1.0624999999998863,-1.0624999999998863,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,635,0,,S4_000211,,2019-11-26T03:21:00,,2019-11-26T03:46:00,,stop_loss,,-1.0624999999998863,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,641,0,,S4_000212,,2019-11-26T04:01:00,,2019-11-26T05:31:00,,timeout,,0.25583014270803495,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,644,0,S3_000178,S4_000213,2019-11-27T04:40:00,2019-11-27T04:40:00,2019-11-27T06:10:00,2019-11-27T06:10:00,timeout,timeout,-0.6883116883116174,-0.6883116883116174,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,645,0,S3_000179,S4_000214,2019-12-03T04:04:00,2019-12-03T04:04:00,2019-12-03T04:23:00,2019-12-03T04:23:00,stop_loss,stop_loss,-1.061728395061616,-1.061728395061616,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,646,0,S3_000180,S4_000215,2019-12-10T03:15:00,2019-12-10T03:15:00,2019-12-10T04:45:00,2019-12-10T04:45:00,timeout,timeout,-0.14102564102578097,-0.14102564102578097,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,649,0,S3_000181,S4_000216,2019-12-11T01:04:00,2019-12-11T01:04:00,2019-12-11T01:22:00,2019-12-11T01:22:00,stop_loss,stop_loss,-1.0480769230768356,-1.0480769230768356,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,652,0,,S4_000217,,2019-12-11T01:57:00,,2019-12-11T03:27:00,,timeout,,-0.3974358974358041,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,661,0,S3_000182,S4_000218,2019-12-11T03:22:00,2019-12-11T03:42:00,2019-12-11T04:09:00,2019-12-11T05:12:00,stop_loss,timeout,-1.0624999999998863,-0.060975609756064315,True,True,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,663,0,S3_000183,S4_000219,2019-12-12T04:00:00,2019-12-12T04:00:00,2019-12-12T05:30:00,2019-12-12T05:30:00,timeout,timeout,0.8674698795180723,0.8674698795180723,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,674,0,S3_000184,S4_000220,2019-12-16T03:33:00,2019-12-16T03:33:00,2019-12-16T04:30:00,2019-12-16T04:30:00,take_profit,take_profit,1.6282051282051282,1.6282051282051282,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,680,0,S3_000185,S4_000221,2019-12-16T04:51:00,2019-12-16T04:51:00,2019-12-16T05:31:00,2019-12-16T05:31:00,stop_loss,stop_loss,-1.0632911392403912,-1.0632911392403912,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,689,0,S3_000186,S4_000222,2019-12-17T03:01:00,2019-12-17T03:01:00,2019-12-17T03:31:00,2019-12-17T03:31:00,stop_loss,stop_loss,-1.061728395061616,-1.061728395061616,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,689,1,S3_000187,S4_000223,2019-12-17T03:32:00,2019-12-17T03:46:00,2019-12-17T04:42:00,2019-12-17T05:16:00,take_profit,timeout,1.5625,0.9999999999999215,True,True,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,690,0,S3_000188,,2019-12-17T04:43:00,,2019-12-17T06:13:00,,timeout,,0.7820512820514686,,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,709,0,S3_000189,S4_000224,2019-12-18T02:10:00,2019-12-18T02:10:00,2019-12-18T03:40:00,2019-12-18T03:40:00,timeout,timeout,-0.2021276595746616,-0.2021276595746616,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,717,0,S3_000190,,2019-12-18T03:42:00,,2019-12-18T05:12:00,,timeout,,0.11578947368420094,,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,718,0,,S4_000225,,2019-12-18T03:55:00,,2019-12-18T05:25:00,,timeout,,-0.09756097560996686,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,725,0,S3_000191,S4_000226,2019-12-18T08:01:00,2019-12-18T08:01:00,2019-12-18T09:31:00,2019-12-18T09:31:00,timeout,timeout,-0.09638554216861994,-0.09638554216861994,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,732,0,S3_000192,S4_000227,2019-12-19T04:05:00,2019-12-19T04:05:00,2019-12-19T05:35:00,2019-12-19T05:35:00,timeout,timeout,-0.20731707317084266,-0.20731707317084266,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,739,0,S3_000193,S4_000228,2019-12-20T04:04:00,2019-12-20T04:04:00,2019-12-20T05:34:00,2019-12-20T05:34:00,timeout,timeout,-0.9036144578313583,-0.9036144578313583,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,752,0,S3_000194,S4_000229,2019-12-20T08:00:00,2019-12-20T08:00:00,2019-12-20T09:30:00,2019-12-20T09:30:00,timeout,timeout,-0.555555555555623,-0.555555555555623,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,752,1,,S4_000230,,2019-12-20T09:45:00,,2019-12-20T09:55:00,,stop_loss,,-1.0624999999998863,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,757,0,S3_000195,S4_000231,2019-12-23T03:25:00,2019-12-23T03:25:00,2019-12-23T03:35:00,2019-12-23T03:35:00,stop_loss,stop_loss,-1.0602409638553123,-1.0602409638553123,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,760,0,,S4_000232,,2019-12-23T03:53:00,,2019-12-23T05:09:00,,take_profit,,1.5625,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,771,0,S3_000196,S4_000233,2019-12-23T08:09:00,2019-12-23T08:09:00,2019-12-23T08:32:00,2019-12-23T08:32:00,take_profit,take_profit,1.5625,1.5625,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,772,0,S3_000197,S4_000234,2019-12-24T03:03:00,2019-12-24T03:03:00,2019-12-24T03:43:00,2019-12-24T03:43:00,take_profit,take_profit,1.5625,1.5625,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,774,0,S3_000198,S4_000235,2019-12-24T04:18:00,2019-12-24T04:18:00,2019-12-24T05:48:00,2019-12-24T05:48:00,timeout,timeout,0.37499999999994316,0.37499999999994316,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,785,0,S3_000199,S4_000236,2020-10-14T04:34:00,2020-10-14T04:34:00,2020-10-14T04:42:00,2020-10-14T04:42:00,take_profit,take_profit,0.6326362135388134,0.6326362135388134,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,0,0,S4_000000,S5_000000,2018-03-14T04:45:00,2018-03-14T04:45:00,2018-03-14T05:21:00,2018-03-14T05:33:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,1,0,S4_000001,S5_000001,2018-03-20T04:57:00,2018-03-20T04:57:00,2018-03-20T06:27:00,2018-03-20T06:27:00,timeout,timeout,-0.6666666666666669,-0.7222222222221719,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,2,0,S4_000002,S5_000002,2018-04-27T04:16:00,2018-04-27T04:16:00,2018-04-27T04:57:00,2018-04-27T04:17:00,take_profit,stop_loss,1.277777777777778,-1.0555555555554548,False,True,True
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,4,0,S4_000003,S5_000003,2018-05-07T03:01:00,2018-05-07T03:01:00,2018-05-07T03:10:00,2018-05-07T03:10:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,5,0,S4_000004,S5_000004,2018-05-07T04:10:00,2018-05-07T04:10:00,2018-05-07T05:02:00,2018-05-07T05:40:00,stop_loss,timeout,-1.0555555555554548,-0.0111111111112021,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,8,0,S4_000005,S5_000005,2018-05-08T04:03:00,2018-05-08T04:03:00,2018-05-08T04:30:00,2018-05-08T04:27:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,12,0,S4_000006,S5_000006,2018-05-09T03:24:00,2018-05-09T03:24:00,2018-05-09T03:25:00,2018-05-09T03:25:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,13,0,S4_000007,S5_000007,2018-05-10T01:37:00,2018-05-10T01:37:00,2018-05-10T02:50:00,2018-05-10T02:50:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,18,0,S4_000008,S5_000008,2018-05-10T03:47:00,2018-05-10T03:47:00,2018-05-10T04:10:00,2018-05-10T04:10:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,20,0,S4_000009,S5_000009,2018-05-14T03:11:00,2018-05-14T03:11:00,2018-05-14T03:42:00,2018-05-14T03:42:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,22,0,S4_000010,S5_000010,2018-05-14T04:03:00,2018-05-14T04:03:00,2018-05-14T04:16:00,2018-05-14T04:16:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,22,1,S4_000011,S5_000011,2018-05-14T04:31:00,2018-05-14T04:31:00,2018-05-14T04:54:00,2018-05-14T04:53:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,31,0,S4_000012,S5_000012,2018-05-18T04:07:00,2018-05-18T04:07:00,2018-05-18T04:21:00,2018-05-18T04:36:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,36,0,S4_000013,S5_000013,2018-05-21T04:02:00,2018-05-21T04:02:00,2018-05-21T04:10:00,2018-05-21T04:12:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,37,0,S4_000014,S5_000014,2018-05-21T04:25:00,2018-05-21T04:27:00,2018-05-21T05:23:00,2018-05-21T05:22:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,True,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,43,0,S4_000015,S5_000015,2018-05-23T01:01:00,2018-05-23T01:01:00,2018-05-23T02:12:00,2018-05-23T02:10:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,45,0,S4_000016,S5_000016,2018-05-23T03:02:00,2018-05-23T03:02:00,2018-05-23T03:08:00,2018-05-23T03:09:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,46,0,S4_000017,S5_000017,2018-05-23T03:49:00,2018-05-23T03:49:00,2018-05-23T04:36:00,2018-05-23T03:57:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,48,0,,S5_000018,,2018-05-23T04:32:00,,2018-05-23T04:34:00,,stop_loss,,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,54,0,S4_000018,S5_000019,2018-05-28T03:21:00,2018-05-28T03:21:00,2018-05-28T04:10:00,2018-05-28T04:12:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,58,0,S4_000019,S5_000020,2018-05-28T04:26:00,2018-05-28T04:27:00,2018-05-28T05:56:00,2018-05-28T05:57:00,timeout,timeout,-0.511111111111,-0.511111111111,True,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,60,0,S4_000020,S5_000021,2018-05-31T01:06:00,2018-05-31T01:06:00,2018-05-31T02:36:00,2018-05-31T02:36:00,timeout,timeout,0.34444444444453537,0.3777777777778384,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,64,0,S4_000021,S5_000022,2018-05-31T04:15:00,2018-05-31T04:15:00,2018-05-31T04:30:00,2018-05-31T04:30:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,67,0,S4_000022,S5_000023,2018-06-04T03:02:00,2018-06-04T03:02:00,2018-06-04T04:32:00,2018-06-04T03:05:00,timeout,stop_loss,0.46666666666664647,-1.0555555555554548,False,True,True
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,68,0,,S5_000024,,2018-06-04T03:20:00,,2018-06-04T03:29:00,,stop_loss,,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,71,0,,S5_000025,,2018-06-04T03:49:00,,2018-06-04T03:51:00,,stop_loss,,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,72,0,,S5_000026,,2018-06-04T04:06:00,,2018-06-04T05:36:00,,timeout,,-0.25555555555542425,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,73,0,S4_000023,,2018-06-04T04:33:00,,2018-06-04T05:09:00,,stop_loss,,-1.0555555555554548,,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,74,0,S4_000024,S5_000027,2018-06-05T02:44:00,2018-06-05T02:44:00,2018-06-05T03:50:00,2018-06-05T03:50:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,77,0,S4_000025,S5_000028,2018-06-05T04:05:00,2018-06-05T04:05:00,2018-06-05T04:17:00,2018-06-05T05:35:00,stop_loss,timeout,-1.0555555555554548,0.144444444444212,False,True,True
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,78,0,S4_000026,,2018-06-05T04:32:00,,2018-06-05T06:02:00,,timeout,,0.18888888888886865,,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,82,0,S4_000027,S5_000029,2018-06-06T04:15:00,2018-06-06T04:15:00,2018-06-06T05:45:00,2018-06-06T05:45:00,timeout,timeout,-0.5555555555556567,-0.6555555555555658,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,85,0,S4_000028,S5_000030,2018-06-07T04:07:00,2018-06-07T04:07:00,2018-06-07T04:27:00,2018-06-07T04:23:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,87,0,S4_000029,S5_000031,2018-06-07T04:42:00,2018-06-07T04:42:00,2018-06-07T06:12:00,2018-06-07T06:12:00,timeout,timeout,-0.36666666666668696,-0.2666666666667779,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,91,0,S4_000030,S5_000032,2018-06-08T03:44:00,2018-06-08T03:44:00,2018-06-08T04:15:00,2018-06-08T03:55:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,93,0,,S5_000033,,2018-06-08T04:12:00,,2018-06-08T04:15:00,,stop_loss,,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,95,0,S4_000031,S5_000034,2018-06-08T04:30:00,2018-06-08T04:30:00,2018-06-08T04:52:00,2018-06-08T05:57:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,97,0,S4_000032,S5_000035,2018-06-08T08:04:00,2018-06-08T08:04:00,2018-06-08T08:25:00,2018-06-08T08:07:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,99,0,S4_000033,S5_000036,2018-06-11T03:24:00,2018-06-11T03:24:00,2018-06-11T04:31:00,2018-06-11T03:49:00,take_profit,stop_loss,1.277777777777778,-1.0555555555554548,False,True,True
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,102,0,,S5_000037,,2018-06-11T04:10:00,,2018-06-11T04:32:00,,take_profit,,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,104,0,S4_000034,S5_000038,2018-06-12T02:04:00,2018-06-12T02:04:00,2018-06-12T02:12:00,2018-06-12T02:12:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,108,0,S4_000035,S5_000039,2018-06-12T03:01:00,2018-06-12T03:01:00,2018-06-12T03:12:00,2018-06-12T03:01:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,110,0,S4_000036,S5_000040,2018-06-13T03:01:00,2018-06-13T03:01:00,2018-06-13T03:54:00,2018-06-13T04:03:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,110,1,S4_000037,S5_000041,2018-06-13T04:09:00,2018-06-13T04:18:00,2018-06-13T05:39:00,2018-06-13T05:48:00,timeout,timeout,0.2444444444443737,0.6777777777778181,True,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,113,0,S4_000038,S5_000042,2018-06-14T03:45:00,2018-06-14T03:45:00,2018-06-14T04:19:00,2018-06-14T04:20:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,117,0,S4_000039,S5_000043,2018-06-20T03:01:00,2018-06-20T03:01:00,2018-06-20T03:06:00,2018-06-20T03:03:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,117,1,S4_000040,S5_000044,2018-06-20T03:22:00,2018-06-20T03:18:00,2018-06-20T04:05:00,2018-06-20T04:03:00,take_profit,take_profit,1.277777777777778,1.277777777777778,True,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,120,0,S4_000041,S5_000045,2018-06-20T04:09:00,2018-06-20T04:09:00,2018-06-20T05:39:00,2018-06-20T04:16:00,timeout,take_profit,0.2444444444443737,1.277777777777778,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,121,0,S4_000042,S5_000046,2018-06-26T03:01:00,2018-06-26T03:01:00,2018-06-26T04:31:00,2018-06-26T04:31:00,timeout,timeout,0.17777777777776765,0.29999999999987875,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,125,0,S4_000043,S5_000047,2018-06-26T04:38:00,2018-06-26T04:38:00,2018-06-26T04:45:00,2018-06-26T04:47:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,127,0,S4_000044,S5_000048,2018-06-27T03:05:00,2018-06-27T03:05:00,2018-06-27T04:00:00,2018-06-27T04:00:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,131,0,S4_000045,S5_000049,2018-06-27T04:54:00,2018-06-27T04:54:00,2018-06-27T05:03:00,2018-06-27T05:00:00,stop_loss,stop_loss,-1.048422800221342,-1.048422800221342,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,134,0,S4_000046,S5_000050,2018-06-29T04:20:00,2018-06-29T04:20:00,2018-06-29T04:25:00,2018-06-29T04:40:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,135,0,S4_000047,S5_000051,2018-07-03T03:15:00,2018-07-03T03:15:00,2018-07-03T04:04:00,2018-07-03T04:04:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,138,0,S4_000048,S5_000052,2018-07-03T04:19:00,2018-07-03T04:19:00,2018-07-03T04:42:00,2018-07-03T04:33:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,141,0,,S5_000053,,2018-07-03T04:48:00,,2018-07-03T05:06:00,,stop_loss,,-1.0531268973891104,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,143,0,S4_000049,S5_000054,2018-07-09T04:16:00,2018-07-09T04:16:00,2018-07-09T04:52:00,2018-07-09T04:52:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,144,0,S4_000050,S5_000055,2018-07-10T03:37:00,2018-07-10T03:37:00,2018-07-10T04:10:00,2018-07-10T04:10:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,146,0,S4_000051,S5_000056,2018-07-16T02:49:00,2018-07-16T02:49:00,2018-07-16T03:42:00,2018-07-16T03:42:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,150,0,S4_000052,S5_000057,2018-07-17T02:41:00,2018-07-17T02:41:00,2018-07-17T03:33:00,2018-07-17T03:33:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,152,0,S4_000053,S5_000058,2018-07-17T03:49:00,2018-07-17T03:49:00,2018-07-17T03:57:00,2018-07-17T03:58:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,True,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,152,1,S4_000054,,2018-07-17T04:12:00,,2018-07-17T04:14:00,,stop_loss,,-1.0555555555554548,,False,False,False
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,153,0,S4_000055,S5_000059,2018-07-17T04:29:00,2018-07-17T04:15:00,2018-07-17T04:42:00,2018-07-17T04:17:00,take_profit,stop_loss,1.277777777777778,-1.0555555555554548,True,True,True
SECONDARY_W0_2018_2020,S4->S5,raw_episode_id plus within-episode trade ordinal,154,0,,S5_000060,,2018-07-17T04:34:00,,2018-07-17T04:51:00,,take_profit,,1.277777777777778,False,False,False
