report_date,contract_code,contract_name,source_year,open_interest,producer_long,producer_short,swap_long,swap_short,managed_money_long,managed_money_short,COT_MM_NET_PCT_OI,COT_MM_NET_CHG_1W,COT_PROD_NET_PCT_OI,COT_SWAP_NET_PCT_OI,COT_MM_VS_PROD_SPREAD,availability_time_utc
2023-06-06,088691,GOLD - COMMODITY EXCHANGE INC.,2023,436301,13860,43638,91274,259683,120985,27557,0.21413657085360793,0.021255354431464063,-0.068251046869019324,-0.38599269770181593,0.28238761772262727,2023-06-10 04:00:00+00:00
2023-06-13,088691,GOLD - COMMODITY EXCHANGE INC.,2023,432898,14225,41384,93585,252488,110512,35869,0.17242629903580059,-0.041710271817807343,-0.062737642585551326,-0.36706799292212022,0.2351639416213519,2023-06-17 04:00:00+00:00
2023-06-20,088691,GOLD - COMMODITY EXCHANGE INC.,2023,438037,13663,40542,94588,254246,110314,34275,0.17359035880530641,0.0011640597695058152,-0.061362396327250893,-0.3644851918901828,0.23495275513255731,2023-06-24 04:00:00+00:00
2023-06-27,088691,GOLD - COMMODITY EXCHANGE INC.,2023,431861,11393,37626,95100,244202,108209,38534,0.16133663377799801,-0.012253725027308399,-0.060744082007868273,-0.34525460738524666,0.22208071578586627,2023-07-01 04:00:00+00:00
2023-07-03,088691,GOLD - COMMODITY EXCHANGE INC.,2023,448063,13966,41391,90454,247746,123017,39869,0.18557211820659147,0.024235484428593468,-0.061207910494729532,-0.35104884804145847,0.24678002870132101,2023-07-07 04:00:00+00:00
2023-07-11,088691,GOLD - COMMODITY EXCHANGE INC.,2023,483170,13062,42136,89493,248168,124394,41951,0.17062938510255191,-0.014942733104039568,-0.060173437920400689,-0.32840408137922472,0.2308028230229526,2023-07-15 04:00:00+00:00
2023-07-18,088691,GOLD - COMMODITY EXCHANGE INC.,2023,482104,14281,53555,84927,259368,147644,32326,0.2391973516087815,0.068567966506229594,-0.081463750560045137,-0.36183271659227056,0.32066110216882665,2023-07-22 04:00:00+00:00
2023-07-25,088691,GOLD - COMMODITY EXCHANGE INC.,2023,476176,16452,55396,86053,245319,132603,37316,0.20010878330701254,-0.039088568301768961,-0.081784886260542325,-0.33446876785054264,0.28189366956755485,2023-07-29 04:00:00+00:00
2023-08-01,088691,GOLD - COMMODITY EXCHANGE INC.,2023,439383,16334,46546,88352,244985,123802,43793,0.1820939817880983,-0.018014801518914242,-0.068760056715894788,-0.35648397867008963,0.25085403850399307,2023-08-05 04:00:00+00:00
2023-08-08,088691,GOLD - COMMODITY EXCHANGE INC.,2023,427759,15411,41861,88184,229288,114585,55979,0.13700705303687358,-0.04508692875122472,-0.061833883097725591,-0.3298679864129101,0.19884093613459916,2023-08-12 04:00:00+00:00
2023-08-15,088691,GOLD - COMMODITY EXCHANGE INC.,2023,433611,17862,39392,86688,207088,113146,83610,0.06811635313679773,-0.068890699900075847,-0.049652799398539241,-0.27766823258635043,0.11776915253533697,2023-08-19 04:00:00+00:00
2023-08-22,088691,GOLD - COMMODITY EXCHANGE INC.,2023,430239,18338,35940,87166,190600,105085,95976,0.021171953263186275,-0.046944399873611459,-0.040912144180327681,-0.24041056250130741,0.062084097443513953,2023-08-26 04:00:00+00:00
2023-08-29,088691,GOLD - COMMODITY EXCHANGE INC.,2023,442806,20564,41031,83759,203886,120609,81367,0.088621202061399354,0.067449248798213082,-0.04622114424827125,-0.27128584526858263,0.1348423463096706,2023-09-02 04:00:00+00:00
2023-09-05,088691,GOLD - COMMODITY EXCHANGE INC.,2023,438672,17994,42368,81715,215580,120222,69857,0.11481243389138127,0.026191231829981912,-0.055563154247364771,-0.3051596637122953,0.17037558813874604,2023-09-09 04:00:00+00:00
2023-09-12,088691,GOLD - COMMODITY EXCHANGE INC.,2023,441221,17361,39709,83274,205736,117737,83166,0.078353024901353291,-0.036459408990027975,-0.050650354357566846,-0.27755251903241235,0.12900337925892014,2023-09-16 04:00:00+00:00
2023-09-19,088691,GOLD - COMMODITY EXCHANGE INC.,2023,438078,15305,40593,82606,210250,121172,73782,0.10817708261999005,0.029824057718636762,-0.057724880044193044,-0.29137276923287636,0.16590196266418311,2023-09-23 04:00:00+00:00
2023-09-26,088691,GOLD - COMMODITY EXCHANGE INC.,2023,435620,13152,39819,88126,196295,114668,91230,0.05380377393140811,-0.054373308688581944,-0.061216197603415824,-0.24831045406546989,0.11501997153482393,2023-09-30 04:00:00+00:00
2023-10-03,088691,GOLD - COMMODITY EXCHANGE INC.,2023,431226,16614,38810,85747,175533,100500,108061,-0.017533729413347063,-0.071337503344755165,-0.051471850027595738,-0.20821100768506537,0.033938120614248675,2023-10-07 04:00:00+00:00
2023-10-10,088691,GOLD - COMMODITY EXCHANGE INC.,2023,436499,19010,37437,91619,163620,93934,120701,-0.061322019065335777,-0.043788289651988714,-0.042215446083496179,-0.16495112245388879,-0.019106572981839598,2023-10-14 04:00:00+00:00
2023-10-17,088691,GOLD - COMMODITY EXCHANGE INC.,2023,439581,11737,41703,84592,182625,104708,89605,0.034357717917744397,0.095679736983080174,-0.068169461373444262,-0.22301464349005076,0.10252717929118865,2023-10-21 04:00:00+00:00
2023-10-24,088691,GOLD - COMMODITY EXCHANGE INC.,2023,463476,10642,50787,81233,206961,122456,66708,0.12028238786905902,0.085924669951314619,-0.086617214267836959,-0.27127186736745806,0.20689960213689598,2023-10-28 04:00:00+00:00
2023-10-31,088691,GOLD - COMMODITY EXCHANGE INC.,2023,475808,11165,55350,79294,217816,140111,65271,0.15729033559755196,0.037007947728492932,-0.092863087631986016,-0.29113003564462975,0.25015342322953799,2023-11-04 04:00:00+00:00
2023-11-07,088691,GOLD - COMMODITY EXCHANGE INC.,2023,484347,10487,55470,82014,223122,140609,62374,0.16152675664348082,0.004236421045928862,-0.092873497719610121,-0.29133658306957616,0.25440025436309094,2023-11-11 05:00:00+00:00
2023-11-14,088691,GOLD - COMMODITY EXCHANGE INC.,2023,486634,12176,55241,83706,217660,132924,68609,0.13216298080282102,-0.0293637758406598,-0.08849566614745373,-0.27526642199270912,0.22065864695027476,2023-11-18 05:00:00+00:00
2023-11-21,088691,GOLD - COMMODITY EXCHANGE INC.,2023,508429,14081,59990,80946,225272,144381,65246,0.15564611774702072,0.023483136944199706,-0.09029579351295855,-0.28386657724087333,0.24594191125997927,2023-11-25 05:00:00+00:00
2023-11-28,088691,GOLD - COMMODITY EXCHANGE INC.,2023,505658,14333,64941,76804,244788,169695,54802,0.22721483690557651,0.071568719158555782,-0.10008345561624656,-0.33220872605595086,0.32729829252182308,2023-12-02 05:00:00+00:00
2023-12-05,088691,GOLD - COMMODITY EXCHANGE INC.,2023,487469,12631,62325,76376,253627,159907,50520,0.22439785914591492,-0.0028169777596615819,-0.10194289277882286,-0.36361491705113558,0.32634075192473777,2023-12-09 05:00:00+00:00
2023-12-12,088691,GOLD - COMMODITY EXCHANGE INC.,2023,469939,13420,58535,76081,243774,149634,54106,0.20327744664733083,-0.021120412498584096,-0.096001821513004876,-0.35683993028882471,0.29927926816033568,2023-12-16 05:00:00+00:00
2023-12-19,088691,GOLD - COMMODITY EXCHANGE INC.,2023,481203,12836,60852,75017,254059,155697,47421,0.2250110660157979,0.021733619368467072,-0.099783251559113301,-0.37207166206361975,0.32479431757491117,2023-12-23 05:00:00+00:00
2023-12-26,088691,GOLD - COMMODITY EXCHANGE INC.,2023,491343,13243,58256,74400,261732,152801,46347,0.21665923804755538,-0.0083518279682425201,-0.091612173166199573,-0.38126522612513053,0.30827141121375495,2023-12-30 05:00:00+00:00
2024-01-02,088691,GOLD - COMMODITY EXCHANGE INC.,2024,500364,13674,55375,76117,269894,154384,45235,0.21813919466628295,0.0014799566187275737,-0.083341327513570124,-0.38727206593599861,0.30148052217985311,2024-01-06 05:00:00+00:00
2024-01-09,088691,GOLD - COMMODITY EXCHANGE INC.,2024,489849,11949,56950,78213,250913,134333,45874,0.18058422085173187,-0.037554973814551085,-0.091867085571267881,-0.35255762490073472,0.27245130642299975,2024-01-13 05:00:00+00:00
2024-01-16,088691,GOLD - COMMODITY EXCHANGE INC.,2024,489334,12864,53418,75791,242657,130931,47702,0.17008628053640254,-0.010497940315329329,-0.082875908888407512,-0.34100634740279645,0.25296218942481008,2024-01-20 05:00:00+00:00
2024-01-23,088691,GOLD - COMMODITY EXCHANGE INC.,2024,465872,13724,52673,78535,231679,111298,50265,0.13100808805852251,-0.039078192477880025,-0.08360450939313803,-0.32872548682900021,0.21461259745166056,2024-01-27 05:00:00+00:00
2024-01-30,088691,GOLD - COMMODITY EXCHANGE INC.,2024,430328,15272,49631,77882,214041,108093,52069,0.13018906508523731,-0.00081902297328520501,-0.079843747095238976,-0.31640748452343331,0.21003281218047629,2024-02-03 05:00:00+00:00
2024-02-06,088691,GOLD - COMMODITY EXCHANGE INC.,2024,419121,14285,50903,77734,221357,114316,46247,0.16240894634246436,0.032219881257227051,-0.087368564209381064,-0.34267669718291377,0.24977751055184544,2024-02-10 05:00:00+00:00
2024-02-13,088691,GOLD - COMMODITY EXCHANGE INC.,2024,420812,15888,48131,78854,199591,100642,66466,0.081214414037622501,-0.08119453230484186,-0.076620913852266576,-0.28691434654905279,0.15783532788988908,2024-02-17 05:00:00+00:00
2024-02-20,088691,GOLD - COMMODITY EXCHANGE INC.,2024,407063,10614,49065,77980,198940,98840,48917,0.12264194977190263,0.041427535734280124,-0.094459579966737331,-0.29715302053981818,0.21710152973863994,2024-02-24 05:00:00+00:00
2024-02-27,088691,GOLD - COMMODITY EXCHANGE INC.,2024,411195,11378,51050,78743,197423,103885,47732,0.136560512652148,0.013918562880245372,-0.096479772370772987,-0.28862218655382482,0.23304028502292098,2024-03-02 05:00:00+00:00
2024-03-05,088691,GOLD - COMMODITY EXCHANGE INC.,2024,471616,11650,60537,77009,234914,145106,35343,0.23273807504410368,0.096177562391955684,-0.103658484869046,-0.33481688492332745,0.33639655991314965,2024-03-09 05:00:00+00:00
2024-03-12,088691,GOLD - COMMODITY EXCHANGE INC.,2024,516057,30471,78911,75076,244909,173994,32911,0.27338646699880054,0.040648391954696855,-0.093865600117816445,-0.32909736715130306,0.36725206711661695,2024-03-16 04:00:00+00:00
2024-03-19,088691,GOLD - COMMODITY EXCHANGE INC.,2024,535047,32136,81346,77067,245387,172588,29692,0.26707186471468863,-0.0063146022841119032,-0.091973228520111319,-0.3145891856229453,0.35904509323479994,2024-03-23 04:00:00+00:00
2024-03-26,088691,GOLD - COMMODITY EXCHANGE INC.,2024,503642,32765,80270,80421,251256,163006,27211,0.26962604389625966,0.0025541791815710257,-0.094322951620397028,-0.33919927249911641,0.36394899551665671,2024-03-30 04:00:00+00:00
2024-04-02,088691,GOLD - COMMODITY EXCHANGE INC.,2024,500045,32235,77122,80217,261044,173073,25993,0.2941335279824816,0.024507484086221942,-0.08976592106710396,-0.36162145406913376,0.38389944904958556,2024-04-06 04:00:00+00:00
2024-04-09,088691,GOLD - COMMODITY EXCHANGE INC.,2024,505214,34191,76217,79228,261784,174617,32885,0.2805385440625161,-0.013594983919965498,-0.08318455149698939,-0.36134390575083036,0.36372309555950549,2024-04-13 04:00:00+00:00
2024-04-16,088691,GOLD - COMMODITY EXCHANGE INC.,2024,517193,37797,71700,78012,266867,169910,35174,0.26051396673968907,-0.020024577322827031,-0.065551931290640048,-0.36515382072069807,0.32606589803032915,2024-04-20 04:00:00+00:00
2024-04-23,088691,GOLD - COMMODITY EXCHANGE INC.,2024,516249,37917,70510,75873,270152,176400,34261,0.27533031540981195,0.014816348670122881,-0.063134262729806739,-0.37632808973964116,0.33846457813961872,2024-04-27 04:00:00+00:00
2024-04-30,088691,GOLD - COMMODITY EXCHANGE INC.,2024,519791,37917,68644,73085,269856,171853,36826,0.25977171593967574,-0.015558599470136214,-0.059114143954012287,-0.37855792039492797,0.31888585989368801,2024-05-04 04:00:00+00:00
2024-05-07,088691,GOLD - COMMODITY EXCHANGE INC.,2024,529835,35488,67658,73131,268227,164780,38681,0.23799673483254222,-0.021774981107133523,-0.060717015674691177,-0.3682202949974992,0.29871375050723337,2024-05-11 04:00:00+00:00
2024-05-14,088691,GOLD - COMMODITY EXCHANGE INC.,2024,522952,35446,65005,75210,277761,171868,41433,0.2494205969190289,0.011423862086486686,-0.056523352047606661,-0.38732235463292997,0.30594394896663557,2024-05-18 04:00:00+00:00
2024-05-21,088691,GOLD - COMMODITY EXCHANGE INC.,2024,530591,20490,57460,76171,297864,190605,42082,0.27991993833291556,0.03049934141388666,-0.069677020529937378,-0.41782276744234259,0.34959695886285291,2024-05-25 04:00:00+00:00
2024-05-28,088691,GOLD - COMMODITY EXCHANGE INC.,2024,485430,18542,59186,69148,289454,174444,25616,0.30659003357847681,0.026670095245561243,-0.083727828935170875,-0.45383680448262365,0.3903178625136477,2024-06-01 04:00:00+00:00
2024-06-04,088691,GOLD - COMMODITY EXCHANGE INC.,2024,447488,15962,55848,56738,282783,172560,20261,0.34034208738558352,0.033752053807106719,-0.089133116418764299,-0.50514203732837526,0.42947520380434784,2024-06-08 04:00:00+00:00
2024-06-11,088691,GOLD - COMMODITY EXCHANGE INC.,2024,436857,15922,56729,55474,275178,168424,15459,0.35014890456144687,0.0098068171758633471,-0.093410429499813444,-0.50291971972521898,0.4435593340612603,2024-06-15 04:00:00+00:00
2024-06-18,088691,GOLD - COMMODITY EXCHANGE INC.,2024,444345,15030,57588,55910,281082,177639,17018,0.36147813073175122,0.011329226170304352,-0.095776930088107212,-0.50675038539873296,0.45725506081985845,2024-06-22 04:00:00+00:00
2024-06-25,088691,GOLD - COMMODITY EXCHANGE INC.,2024,452190,15601,58204,58751,287636,174756,16554,0.34985736084389307,-0.011620769887858151,-0.09421482120347642,-0.50616997279904463,0.44407218204736948,2024-06-29 04:00:00+00:00
2024-07-02,088691,GOLD - COMMODITY EXCHANGE INC.,2024,454730,14424,59169,59925,279979,167688,16873,0.33165834671123523,-0.018199014132657843,-0.098399049985705797,-0.48392232753502079,0.43005739669694104,2024-07-06 04:00:00+00:00
2024-07-09,088691,GOLD - COMMODITY EXCHANGE INC.,2024,516324,14031,66422,62183,290421,181982,24515,0.30497710739768052,-0.026681239313554705,-0.10146923249742409,-0.44204414282504784,0.40644633989510459,2024-07-13 04:00:00+00:00
2024-07-16,088691,GOLD - COMMODITY EXCHANGE INC.,2024,579862,23789,84107,62675,311661,216502,31970,0.31823433851502597,0.013257231117345447,-0.10402130162004063,-0.429388371716029,0.42225564013506661,2024-07-20 04:00:00+00:00
2024-07-23,088691,GOLD - COMMODITY EXCHANGE INC.,2024,572306,15685,69900,58598,305308,197802,34942,0.28456804576572675,-0.03366629274929922,-0.09473079087061817,-0.43108057577589609,0.37929883663634489,2024-07-27 04:00:00+00:00
2024-07-30,088691,GOLD - COMMODITY EXCHANGE INC.,2024,510914,19913,64678,55083,283175,185586,33222,0.2982184868686315,0.013650441102904753,-0.087617485525939787,-0.44643912674148684,0.38583597239457129,2024-08-03 04:00:00+00:00
2024-08-06,088691,GOLD - COMMODITY EXCHANGE INC.,2024,480645,16637,63782,56985,278874,180303,29517,0.31371594419998128,0.015497457331349773,-0.098086945666760295,-0.46164840994913087,0.41180288986674157,2024-08-10 04:00:00+00:00
2024-08-13,088691,GOLD - COMMODITY EXCHANGE INC.,2024,505872,16717,69652,54827,294394,203844,25929,0.35169963943448146,0.037983695234500181,-0.10464109498054844,-0.4735723661321441,0.45634073441502987,2024-08-17 04:00:00+00:00
2024-08-20,088691,GOLD - COMMODITY EXCHANGE INC.,2024,532867,15569,79564,53461,305972,222142,28837,0.36276406683093532,0.011064427396453858,-0.12009563361964617,-0.47387246723854171,0.48285970045058146,2024-08-24 04:00:00+00:00
2024-08-27,088691,GOLD - COMMODITY EXCHANGE INC.,2024,521759,10714,79098,52822,306757,217976,17685,0.38387646403799458,0.021112397207059264,-0.13106434196631012,-0.48669021521430395,0.5149408060043047,2024-08-31 04:00:00+00:00
2024-09-03,088691,GOLD - COMMODITY EXCHANGE INC.,2024,511136,11841,81470,55089,297347,212086,19996,0.37580996055844235,-0.0080665034795522339,-0.13622401865648281,-0.47395996368872473,0.51203397921492511,2024-09-07 04:00:00+00:00
2024-09-10,088691,GOLD - COMMODITY EXCHANGE INC.,2024,511501,12568,87942,52865,284390,213645,23190,0.37234531310789226,-0.0034646474505500846,-0.14735846068727138,-0.45263841126410309,0.51970377379516364,2024-09-14 04:00:00+00:00
2024-09-17,088691,GOLD - COMMODITY EXCHANGE INC.,2024,537627,12663,90250,45549,303089,241844,25489,0.40242584542815002,0.030080532320257758,-0.14431380864428311,-0.47903100104719443,0.54673965407243319,2024-09-21 04:00:00+00:00
2024-09-24,088691,GOLD - COMMODITY EXCHANGE INC.,2024,564640,13517,93547,45705,305381,256435,37406,0.38790911022952679,-0.014516735198623232,-0.14173632757155002,-0.45989657126664779,0.52964543780107687,2024-09-28 04:00:00+00:00
2024-10-01,088691,GOLD - COMMODITY EXCHANGE INC.,2024,533107,12220,87446,42840,295138,247867,33405,0.40228697053312001,0.014377860303593226,-0.14110863297611925,-0.47325958953831032,0.54339560350923932,2024-10-05 04:00:00+00:00
2024-10-08,088691,GOLD - COMMODITY EXCHANGE INC.,2024,520316,12830,83981,44853,277678,227596,33537,0.37296373742110561,-0.029323233112014402,-0.13674574681539681,-0.44746846147341229,0.50970948423650242,2024-10-12 04:00:00+00:00
2024-10-15,088691,GOLD - COMMODITY EXCHANGE INC.,2024,541232,13088,87786,43311,281271,233871,34450,0.3684575191415142,-0.0045062182795914119,-0.13801475152984302,-0.43966358234546371,0.50647227067135725,2024-10-19 04:00:00+00:00
2024-10-22,088691,GOLD - COMMODITY EXCHANGE INC.,2024,573760,12942,95037,39452,282058,242427,37267,0.35757110987172336,-0.010886409269790842,-0.143082473508087,-0.42283533184606803,0.50065358337981036,2024-10-26 04:00:00+00:00
2024-10-29,088691,GOLD - COMMODITY EXCHANGE INC.,2024,579468,12379,86999,40174,269225,234856,39683,0.33681411225468877,-0.020756997617034589,-0.12877328860264933,-0.39527808265512504,0.46558740085733807,2024-11-02 04:00:00+00:00
2024-11-05,088691,GOLD - COMMODITY EXCHANGE INC.,2024,558034,13066,82429,39763,253459,219687,36684,0.32794238343900195,-0.008871728815686819,-0.12429887784615275,-0.38294440840522265,0.45224126128515468,2024-11-09 05:00:00+00:00
2024-11-12,088691,GOLD - COMMODITY EXCHANGE INC.,2024,535981,13211,80667,36733,234859,203661,38365,0.30839899175530477,-0.019543391683697175,-0.12585520755399912,-0.36965116300764395,0.43425419930930387,2024-11-16 05:00:00+00:00
2024-11-19,088691,GOLD - COMMODITY EXCHANGE INC.,2024,502952,13787,84104,34758,226763,193355,38181,0.30852645978145032,0.00012746802614554964,-0.13980857020153017,-0.38175611191525233,0.44833502998298047,2024-11-23 05:00:00+00:00
2024-11-26,088691,GOLD - COMMODITY EXCHANGE INC.,2024,472660,14309,81389,32845,238285,203596,24306,0.37932128802945037,0.070794828248000041,-0.14192019633563238,-0.43464646892057718,0.52124148436508277,2024-11-30 05:00:00+00:00
2024-12-03,088691,GOLD - COMMODITY EXCHANGE INC.,2024,462040,10967,73308,32964,256898,203580,22845,0.39116743139122157,0.0118461433617712,-0.13492554757163883,-0.48466366548350792,0.52609297896286034,2024-12-07 05:00:00+00:00
2024-12-10,088691,GOLD - COMMODITY EXCHANGE INC.,2024,483346,11204,77649,33312,263738,218482,22404,0.40566798939062287,0.014500557999401309,-0.13746881116219023,-0.4767309546370509,0.5431368005528131,2024-12-14 05:00:00+00:00
2024-12-17,088691,GOLD - COMMODITY EXCHANGE INC.,2024,466571,9971,82426,32522,245300,201880,18378,0.3932991977641131,-0.012368791626509779,-0.15529254925831223,-0.45604634664391913,0.5485917470224253,2024-12-21 05:00:00+00:00
2024-12-24,088691,GOLD - COMMODITY EXCHANGE INC.,2024,454646,9198,83987,31583,230130,186099,20602,0.36401288035086637,-0.029286317413246721,-0.16449941272990415,-0.43670680045573917,0.52851229308077052,2024-12-28 05:00:00+00:00
2024-12-31,088691,GOLD - COMMODITY EXCHANGE INC.,2024,458584,9983,83344,31829,229764,182128,15959,0.36235237164837847,-0.0016605087024879062,-0.15997287301781135,-0.43162212375486281,0.52232524466618979,2025-01-04 05:00:00+00:00
